Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Nice,bx0cdmzr2gwr70ez72dorx82p,1pm0n6c6ao1dp7vgcxelrcxzo,X. Mandza,Xavier Mandza,17,Midfielder,France,Midfielder,203.0,111.0,16.0,312.0,7.0,4.0,0.0,17.0,16.0,8.0,358.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,90.17,51.61,50.0,33.33,25.0,60.71,77.78,62.5,0.2270547674566107,0.2320700787588457,4.0,6.0,0.11240471,3.0,23.0,21.0,0.4898377099999995,130.0,51.03351955307262,27.90502793296089,4.022346368715084,78.43575418994413,1.759776536312849,1.005586592178771,0.0,4.273743016759776,4.022346368715084,2.011173184357542,0.2513966480446927,0.5027932960893855,0.5027932960893855,1.005586592178771,1.005586592178771,0.2513966480446927,0.7541899441340782,1.005586592178771,0.0,0.2513966480446927,1.2569832402234635,0.5027932960893855,0.0,0.0,90.17,51.61,50.0,33.33,25.0,60.71,77.78,62.5,0.0570808074611591,0.0583416399114416,1.005586592178771,1.5083798882681565,0.0282581673184357,0.7541899441340782,5.782122905027933,5.279329608938547,0.1231435583798881,32.68156424581006,LM/LCM,100,100,100,100,100,62,25,75,100,100,50,25,50,38,75,25,25,38,50,50,100,38,50,62,100,50,100,50,50,100,100,50,50,25,75,25,25,25,100,100,50,100,100,100,100,100,100,50,25,75,100,100,50,25,25,25,75,25,25,25,50,50,100,25,50,62,100,50,100,50,50,100,100,50,25,25,75,25,25,25,100,100,50,100,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,3v4tbmgdwxn6h8h9grse37lzo,D. Coulibaly,Djibril Coulibaly,17,Midfielder,France,Midfielder,87.0,69.0,6.0,156.0,10.0,3.0,1.0,17.0,3.0,4.0,360.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,91.76,75.0,0.0,50.0,33.33,38.64,58.82,100.0,0.2287267122519582,0.162693059386727,2.0,2.0,0.04382219,2.0,8.0,10.0,0.3008089499999999,57.0,21.75,17.25,1.5,39.0,2.5,0.75,0.25,4.25,0.75,1.0,0.25,1.25,0.75,0.75,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,91.76,75.0,0.0,50.0,33.33,38.64,58.82,100.0,0.0571816780629895,0.0406732648466817,0.5,0.5,0.0109555475,0.5,2.0,2.5,0.0752022374999999,14.25,CM/AM,96,46,58,81,98,31,23,77,75,79,29,17,46,19,77,73,27,27,37,33,42,23,35,52,85,75,23,60,40,15,85,94,31,19,73,4,4,19,42,29,23,58,88,23,46,65,96,17,15,46,63,62,10,17,35,12,65,58,19,19,37,27,35,23,35,52,85,75,23,60,40,15,85,94,15,15,73,4,4,12,27,15,15,31,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,59234as8h70fejyfm7492np3p,A. Witsel,Axel Witsel,37,Midfielder,Belgium,Midfielder,65.0,82.0,4.0,147.0,0.0,4.0,2.0,5.0,0.0,6.0,232.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,95.45,80.0,0.0,40.0,25.0,33.33,0.0,100.0,0.3918896777095579,0.0574207420663761,2.0,3.0,0.05805396,0.0,14.0,9.0,0.2085509799999999,78.0,25.21551724137931,31.810344827586206,1.5517241379310345,57.02586206896552,0.0,1.5517241379310345,0.7758620689655172,1.939655172413793,0.0,2.327586206896552,0.3879310344827586,1.1637931034482758,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.3879310344827586,1.939655172413793,1.939655172413793,0.0,0.7758620689655172,0.3879310344827586,0.0,0.0,0.0,95.45,80.0,0.0,40.0,25.0,33.33,0.0,100.0,0.1520261680769836,0.0222752878705769,0.7758620689655172,1.1637931034482758,0.0225209327586206,0.0,5.43103448275862,3.4913793103448274,0.080903397413793,30.25862068965517,DM/CM,35,55,23,44,16,66,81,3,3,76,63,48,31,34,50,66,79,76,44,63,11,26,40,50,100,90,26,44,58,3,21,98,74,19,55,27,26,10,50,21,19,42,55,81,26,71,16,82,87,6,3,97,71,68,45,45,55,77,84,81,44,74,13,26,40,50,100,90,26,44,58,3,21,98,94,23,71,39,32,10,61,39,39,68,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,Youssouf Ndayishimiye,27,Midfielder,Burundi,Midfielder,279.0,126.0,14.0,405.0,5.0,1.0,1.0,13.0,18.0,9.0,360.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,92.26,37.84,0.0,100.0,0.0,54.17,55.56,66.67,0.1240669103553263,0.0,0.0,2.0,0.04057261,1.0,24.0,22.0,0.5260834399999998,301.0,69.75,31.5,3.5,101.25,1.25,0.25,0.25,3.25,4.5,2.25,0.0,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.0,0.0,0.25,92.26,37.84,0.0,100.0,0.0,54.17,55.56,66.67,0.0310167275888315,0.0,0.0,0.5,0.0101431525,0.25,6.0,5.5,0.1315208599999999,75.25,DM/CM,100,90,68,100,87,19,61,40,100,100,27,37,68,6,10,24,21,19,44,39,26,26,40,100,87,13,26,89,27,61,84,71,32,8,11,13,13,26,81,76,74,100,100,77,55,100,81,15,55,35,100,94,27,32,55,6,10,24,13,11,44,26,19,26,40,100,87,13,26,89,27,61,84,71,26,8,11,6,6,23,71,68,71,100,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,Jonathan Clauss,33,Defender,France,Defender,41.0,115.0,4.0,148.0,4.0,12.0,8.0,14.0,7.0,2.0,338.0,3.0,17.0,1.0,7.0,4.0,4.0,6.0,6.0,0.0,3.0,3.0,8.0,0.0,0.0,79.57,28.57,20.51,50.0,25.0,58.33,0.0,50.0,0.8989315653989034,0.9345818509699452,3.0,8.0,0.26079945,3.0,16.0,20.0,1.3055685000000004,60.0,10.91715976331361,30.62130177514793,1.0650887573964498,39.40828402366864,1.0650887573964498,3.195266272189349,2.1301775147929,3.727810650887574,1.863905325443787,0.5325443786982249,0.7988165680473372,4.526627218934912,0.2662721893491124,1.863905325443787,1.0650887573964498,1.0650887573964498,1.5976331360946745,1.5976331360946745,0.0,0.7988165680473372,0.7988165680473372,2.1301775147929,0.0,0.0,79.57,28.57,20.51,50.0,25.0,58.33,0.0,50.0,0.2393604759937908,0.2488531555837132,0.7988165680473372,2.1301775147929,0.0694436405325443,0.7988165680473372,4.260355029585799,5.325443786982248,0.3476365828402368,15.976331360946746,RB/RCB,25,94,50,69,75,100,100,41,31,19,94,94,28,97,94,100,69,66,34,78,53,100,50,50,44,31,62,69,62,62,25,66,100,100,94,66,75,53,78,78,100,56,12,88,38,62,75,100,100,31,25,19,94,94,25,94,94,100,62,62,34,69,44,94,50,50,44,31,62,69,62,62,25,66,100,94,88,56,81,44,81,81,100,50,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,co59rv08x22hk5itwibbwq191,G. Hein,Gauthier Hein,30,Midfielder,France,Midfielder,55.0,155.0,13.0,208.0,1.0,3.0,3.0,4.0,0.0,1.0,295.0,0.0,9.0,0.0,5.0,0.0,2.0,6.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,92.44,81.25,10.0,33.33,0.0,19.05,25.0,0.0,0.2185426434991447,0.5198180896193061,0.0,28.0,0.6868259199999999,8.0,22.0,36.0,0.7742715299999998,92.0,16.779661016949152,47.28813559322034,3.9661016949152543,63.45762711864407,0.3050847457627119,0.9152542372881356,0.9152542372881356,1.2203389830508475,0.0,0.3050847457627119,0.0,2.745762711864407,0.0,1.5254237288135597,0.0,0.6101694915254238,1.8305084745762712,1.8305084745762712,0.0,0.6101694915254238,0.0,0.6101694915254238,0.0,0.0,92.44,81.25,10.0,33.33,0.0,19.05,25.0,0.0,0.0666740268302475,0.1585885697143645,0.0,8.542372881355933,0.2095401111864406,2.440677966101695,6.711864406779661,10.983050847457628,0.2362184328813558,28.06779661016949,CM/AM,67,100,92,96,37,31,52,4,15,19,4,33,8,40,12,73,50,46,37,33,8,75,35,52,88,88,48,29,4,4,35,8,27,62,17,100,100,90,96,100,92,92,69,100,92,92,35,31,50,4,15,12,4,35,8,35,12,73,46,46,37,35,8,77,35,52,88,88,48,29,4,4,35,8,27,54,17,100,100,88,96,100,85,92,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,ct32113pfx5q9avf2c0x208ru,S. Diop,Sofiane Diop,26,Midfielder,Morocco,Midfielder,25.0,72.0,8.0,95.0,0.0,2.0,1.0,11.0,0.0,2.0,240.0,2.0,10.0,1.0,8.0,1.0,0.0,7.0,7.0,0.0,5.0,4.0,2.0,1.0,0.0,77.24,50.0,28.57,71.43,100.0,47.83,0.0,80.0,0.2722368131299775,0.6151345393389049,0.0,5.0,0.1375478799999999,2.0,14.0,16.0,0.5550845900000001,39.0,9.375,27.0,3.0,35.625,0.0,0.75,0.375,4.125,0.0,0.75,0.75,3.75,0.375,3.0,0.375,0.0,2.625,2.625,0.0,1.875,1.5,0.75,0.375,0.0,77.24,50.0,28.57,71.43,100.0,47.83,0.0,80.0,0.1020888049237415,0.2306754522520893,0.0,1.875,0.0515804549999999,0.75,5.25,6.0,0.20815672125,14.625,CM/AM,15,52,75,33,12,17,23,35,15,37,63,44,19,87,42,15,63,62,37,92,73,75,79,52,12,29,77,81,92,42,13,81,38,73,17,23,23,19,81,75,77,23,8,73,81,54,12,17,23,42,15,33,71,54,19,92,48,15,77,69,37,96,88,81,85,52,12,29,77,81,92,42,13,81,42,88,17,27,31,27,81,85,81,35,Ligue 1
Nice,bx0cdmzr2gwr70ez72dorx82p,eeye58v60p8uvt2noaj5u6rfu,Mohamed Abdelmonem,Mohamed Abdelmonem El Sayed Mohamed Ahmed,27,Defender,Egypt,Defender,133.0,105.0,10.0,238.0,6.0,3.0,2.0,15.0,7.0,3.0,251.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,92.97,55.56,0.0,0.0,0.0,65.22,0.0,57.14,0.275659683758308,0.0,2.0,9.0,0.18159683,2.0,18.0,25.0,0.49261035,122.0,47.68924302788845,37.64940239043825,3.5856573705179287,85.33864541832669,2.1513944223107573,1.0756972111553786,0.7171314741035857,5.378486055776893,2.50996015936255,1.0756972111553786,0.0,0.7171314741035857,0.7171314741035857,0.0,0.3585657370517928,0.3585657370517928,0.3585657370517928,0.7171314741035857,0.0,0.0,1.4342629482071714,0.0,0.0,0.0,92.97,55.56,0.0,0.0,0.0,65.22,0.0,57.14,0.0988421176822618,0.0,0.7171314741035857,3.227091633466136,0.0651144011952191,0.7171314741035857,6.454183266932271,8.964143426294822,0.1766331932270916,43.745019920318725,RB/RCB,100,88,75,94,88,69,69,56,31,41,25,38,47,9,44,66,22,25,34,16,69,19,50,50,100,75,19,16,25,81,25,81,69,9,78,78,62,38,88,88,50,94,100,94,81,100,94,69,69,69,31,44,25,38,50,9,50,75,19,25,34,16,81,19,50,50,100,75,19,16,25,81,25,81,75,9,81,88,62,38,94,100,62,100,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,CJ Egan-Riley,23,Defender,England,Defender,175.0,88.0,13.0,263.0,10.0,0.0,0.0,21.0,24.0,6.0,345.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,93.93,61.9,0.0,0.0,0.0,91.3,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65217391304348,22.95652173913044,3.391304347826087,68.6086956521739,2.608695652173913,0.0,0.0,5.478260869565217,6.260869565217391,1.5652173913043477,0.0,0.7826086956521738,1.0434782608695652,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086956521738,0.0,0.0,0.0,93.93,61.9,0.0,0.0,0.0,91.3,0.0,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,75,85,85,92,88,23,27,88,69,85,40,56,85,65,44,40,33,29,44,33,52,46,46,40,96,88,46,33,40,100,4,15,21,29,44,23,23,25,15,15,15,15,71,88,83,83,83,23,27,88,71,75,40,67,88,71,44,40,33,29,44,33,58,46,46,40,96,88,46,33,40,100,4,15,21,29,44,23,23,25,15,15,15,15,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,Himad Abdelli,26,Midfielder,Algeria,Midfielder,82.0,85.0,4.0,167.0,1.0,1.0,0.0,10.0,4.0,0.0,295.0,0.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,91.26,66.67,0.0,60.0,0.0,45.45,20.0,75.0,0.050197490150762,0.0966514238797478,1.0,13.0,0.30553062,8.0,12.0,17.0,0.3021148999999999,79.0,25.016949152542374,25.93220338983051,1.2203389830508475,50.949152542372886,0.3050847457627119,0.3050847457627119,0.0,3.050847457627119,1.2203389830508475,0.0,0.0,0.9152542372881356,0.6101694915254238,0.6101694915254238,0.3050847457627119,0.0,1.5254237288135597,1.5254237288135597,0.0,0.9152542372881356,0.9152542372881356,0.0,0.0,0.0,91.26,66.67,0.0,60.0,0.0,45.45,20.0,75.0,0.0153144885205714,0.0294868750819569,0.3050847457627119,3.9661016949152543,0.0932127315254237,2.440677966101695,3.6610169491525424,5.186440677966102,0.0921706474576271,24.10169491525424,DM/CM,52,61,23,55,40,19,26,29,35,3,27,48,31,34,32,24,79,76,44,79,45,26,40,50,74,52,26,60,27,32,44,77,13,29,34,97,97,97,35,56,45,45,52,61,23,58,42,23,26,29,39,3,27,48,29,35,35,24,81,77,44,81,42,26,40,50,74,52,26,60,27,32,44,77,13,29,39,94,94,94,45,61,42,45,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,Nayef Aguerd,30,Defender,Morocco,Defender,124.0,88.0,6.0,212.0,11.0,0.0,0.0,12.0,12.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.58,46.15,0.0,0.0,0.0,54.55,73.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.65384615384616,38.07692307692308,2.5961538461538463,91.73076923076924,4.759615384615385,0.0,0.0,5.1923076923076925,5.1923076923076925,0.4326923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326923076923077,0.0,0.0,0.0,92.58,46.15,0.0,0.0,0.0,54.55,73.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,38,85,29,62,92,23,27,29,29,8,40,12,12,25,44,40,33,29,44,33,12,46,46,40,79,42,46,33,40,29,83,94,21,29,44,23,23,25,15,15,15,15,96,100,71,100,100,23,27,83,46,12,40,12,12,25,44,40,33,29,44,33,17,46,46,40,79,42,46,33,40,29,83,94,21,29,44,23,23,25,15,15,15,15,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,Pierre-Emile Højbjerg,31,Midfielder,Denmark,Midfielder,131.0,175.0,8.0,304.0,6.0,7.0,3.0,17.0,6.0,8.0,360.0,2.0,5.0,2.0,5.0,4.0,1.0,3.0,3.0,1.0,2.0,6.0,2.0,0.0,0.0,90.48,36.36,66.67,66.67,28.57,50.0,0.0,85.71,0.5866182946517053,0.4625948293400488,3.0,11.0,0.23286507,3.0,38.0,34.0,0.8561127299999997,209.0,32.75,43.75,2.0,76.0,1.5,1.75,0.75,4.25,1.5,2.0,0.5,1.25,0.5,1.25,1.0,0.25,0.75,0.75,0.25,0.5,1.5,0.5,0.0,0.0,90.48,36.36,66.67,66.67,28.57,50.0,0.0,85.71,0.1466545736629263,0.1156487073350122,0.75,2.75,0.0582162675,0.75,9.5,8.5,0.2140281824999999,52.25,DM/CM,84,94,48,90,97,97,95,74,63,97,82,82,31,73,85,66,56,55,92,63,77,71,40,50,71,10,94,73,61,52,21,92,97,77,76,87,84,68,94,90,87,97,77,90,39,84,92,94,84,55,55,87,76,74,26,65,77,52,47,47,89,56,73,66,40,50,71,10,94,73,61,52,21,92,87,74,65,81,77,60,94,87,84,94,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,Amine Gouiri,26,Attacker,Algeria,Striker,31.0,66.0,2.0,97.0,3.0,13.0,10.0,12.0,1.0,0.0,358.0,6.0,27.0,3.0,3.0,3.0,3.0,8.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,85.84,66.67,0.0,62.5,46.15,33.33,23.08,100.0,1.3719634285850872,0.2298466266416777,2.0,10.0,0.23685213,4.0,3.0,5.0,0.13213639,34.0,7.793296089385475,16.59217877094972,0.5027932960893855,24.3854748603352,0.7541899441340782,3.2681564245810053,2.5139664804469275,3.016759776536313,0.2513966480446927,0.0,1.5083798882681565,6.787709497206704,0.7541899441340782,0.7541899441340782,0.7541899441340782,0.7541899441340782,2.011173184357542,2.5139664804469275,1.005586592178771,1.2569832402234635,0.2513966480446927,0.0,0.0,0.0,85.84,66.67,0.0,62.5,46.15,33.33,23.08,100.0,0.3449070071861951,0.0577826715020977,0.5027932960893855,2.5139664804469275,0.0595438315642458,1.005586592178771,0.7541899441340782,1.2569832402234635,0.0332186455307262,8.547486033519553,ST,96,87,59,91,30,83,80,37,35,17,83,93,41,43,74,78,78,83,98,78,37,33,33,52,96,46,33,63,54,11,26,89,74,39,46,83,74,91,50,65,48,89,87,87,43,91,30,70,74,17,30,17,65,83,22,30,70,74,61,65,96,74,26,33,33,52,96,46,33,63,54,11,26,89,65,30,39,78,52,74,39,52,22,83,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,7nivkfkngr374fx5totgektm1,A. Gomes,Angel Gomes,26,Midfielder,England,Midfielder,55.0,95.0,6.0,150.0,2.0,8.0,6.0,14.0,0.0,3.0,312.0,2.0,9.0,4.0,3.0,2.0,2.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,90.91,60.0,0.0,25.0,25.0,50.0,40.0,28.57,0.701467977429367,0.2782241035215314,3.0,11.0,0.27988979,4.0,11.0,15.0,0.3690393199999999,65.0,15.865384615384617,27.40384615384616,1.7307692307692306,43.26923076923077,0.5769230769230769,2.3076923076923075,1.7307692307692306,4.038461538461538,0.0,0.8653846153846153,0.5769230769230769,2.5961538461538463,1.1538461538461535,0.8653846153846153,0.5769230769230769,0.5769230769230769,1.1538461538461535,1.1538461538461535,0.0,0.2884615384615384,0.5769230769230769,0.0,0.2884615384615384,0.0,90.91,60.0,0.0,25.0,25.0,50.0,40.0,28.57,0.2023465319507789,0.0802569529389032,0.8653846153846153,3.173076923076923,0.0807374394230769,1.1538461538461535,3.173076923076923,4.326923076923077,0.1064536499999999,18.75,CM/AM,67,85,58,77,67,90,88,58,15,58,63,33,62,19,77,73,27,27,37,17,42,23,79,52,79,44,23,17,25,65,63,25,85,23,85,69,69,50,65,65,46,71,58,77,58,69,65,81,81,38,15,54,65,31,54,19,81,69,23,23,37,12,38,23,77,52,79,44,23,17,25,65,63,25,77,23,85,46,54,46,65,62,31,58,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,8qezzr83ofw7htqufohg2fwlx,Emerson,Emerson Palmieri dos Santos,32,Defender,Italy,Defender,85.0,149.0,2.0,230.0,3.0,3.0,1.0,21.0,5.0,4.0,359.0,1.0,11.0,6.0,4.0,2.0,0.0,8.0,9.0,0.0,5.0,2.0,4.0,0.0,0.0,88.8,14.29,25.0,62.5,33.33,67.74,60.0,28.57,0.1815095472203746,0.4997446989312473,3.0,17.0,0.41002018,8.0,17.0,26.0,0.8475815100000001,109.0,21.309192200557103,37.35376044568245,0.5013927576601671,57.66016713091922,0.7520891364902507,0.7520891364902507,0.2506963788300835,5.264623955431754,1.2534818941504178,1.0027855153203342,0.2506963788300835,2.75766016713092,1.504178272980501,1.0027855153203342,0.5013927576601671,0.0,2.0055710306406684,2.256267409470752,0.0,1.2534818941504178,0.5013927576601671,1.0027855153203342,0.0,0.0,88.8,14.29,25.0,62.5,33.33,67.74,60.0,28.57,0.0455037862112359,0.125284186361594,0.7520891364902507,4.26183844011142,0.102790574373259,2.0055710306406684,4.26183844011142,6.518105849582173,0.2124856153203343,27.32590529247911,LB/LCB,76,100,18,100,47,79,59,82,12,41,76,91,85,76,100,38,88,88,44,97,32,94,44,50,82,15,50,76,65,88,68,18,71,88,100,100,100,100,88,100,94,94,65,100,18,100,47,76,53,71,12,29,71,82,82,65,100,38,82,76,44,88,35,82,44,50,82,15,50,76,65,88,68,18,71,82,100,100,100,100,76,100,94,71,Ligue 1
Olympique Marseille,27xvwccz8kpmqsefjv2b2sc0o,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,Amine Harit,29,Midfielder,Morocco,Midfielder,38.0,94.0,4.0,131.0,0.0,5.0,3.0,19.0,1.0,4.0,353.0,2.0,15.0,8.0,8.0,2.0,2.0,8.0,8.0,0.0,6.0,4.0,1.0,1.0,0.0,83.97,57.14,11.11,75.0,40.0,50.0,0.0,80.0,0.3286222116800015,0.7407041174619642,3.0,18.0,0.52889718,5.0,12.0,14.0,0.5731617399999999,61.0,9.688385269121811,23.96600566572238,1.019830028328612,33.39943342776204,0.0,1.274787535410765,0.764872521246459,4.8441926345609065,0.254957507082153,1.019830028328612,0.509915014164306,3.824362606232295,2.039660056657224,2.039660056657224,0.509915014164306,0.509915014164306,2.039660056657224,2.039660056657224,0.0,1.529745042492918,1.019830028328612,0.254957507082153,0.254957507082153,0.0,83.97,57.14,11.11,75.0,40.0,50.0,0.0,80.0,0.0837846998617567,0.1888480752735886,0.764872521246459,4.589235127478754,0.1348463065155807,1.274787535410765,3.059490084985836,3.5694050991501416,0.146131888385269,15.552407932011333,CM/AM,42,81,40,62,12,58,52,83,38,79,63,92,96,87,77,73,73,73,37,96,73,56,79,52,35,37,54,87,52,65,13,81,42,96,85,92,96,67,75,54,81,65,27,58,27,38,12,50,46,65,31,65,54,58,96,54,69,62,58,58,37,85,58,46,69,52,35,37,54,87,52,65,13,81,38,69,81,85,88,58,58,42,65,42,Ligue 1
