Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total interception_Total,total accurate cross_Total,total won contest_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total interception_p90,total accurate cross_p90,total won contest_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total accurate cross_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total accurate cross_p90PR,total won contest_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Dundee United,4qdzzur2cuuridyb0jso8mksi,dibzzrnilocouody8wf130fmc,M. Forbes,Michael Forbes,22.0,Defender,Northern Ireland,Defender,225.0,67.0,18.0,292.0,41.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,53.0,43.0,1.0,540.0,1.0,16.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0,84.15,40.0,0.0,0.0,14.29,66.25,64.06,83.33,0.8250398474915043,0.2866174902176303,0.0,1.0,0.04066992,2.0,13.0,18.0,0.7406745899999996,179.0,37.5,11.166666666666666,3.0,48.66666666666666,6.833333333333333,0.5,1.1666666666666667,1.1666666666666667,0.0,0.0,0.0,0.0,8.833333333333334,7.166666666666667,0.1666666666666666,0.1666666666666666,2.6666666666666665,1.1666666666666667,0.8333333333333334,0.0,1.6666666666666667,0.0,0.0,0.0,84.15,40.0,0.0,0.0,14.29,66.25,64.06,83.33,0.137506641248584,0.0477695817029383,0.0,0.1666666666666666,0.00677832,0.3333333333333333,2.1666666666666665,3.0,0.1234457649999999,29.83333333333333,CB,86,50,86,77,100,73,98,98,39,30,20,18,98,80,91,61,100,98,84,48,95,45,23,45,41,45,45,23,50,59,32,77,95,82,39,25,45,75,48,61,86,68,68,27,68,50,100,66,86,91,39,30,20,18,95,57,84,50,95,91,75,48,91,45,23,45,41,45,45,23,50,59,32,77,86,77,39,16,36,70,18,41,73,41,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,v9xcxlic45xllm9t5gvxf1ii,Z. Sapsford,Zachary Sapsford,24.0,Midfielder,Australia,Midfielder,14.0,41.0,0.0,53.0,4.0,8.0,8.0,8.0,0.0,1.0,7.0,7.0,13.0,1.0,1.0,352.0,2.0,25.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,62.35,0.0,40.0,42.86,25.0,27.66,21.05,33.33,0.7111921969132887,0.6824626308736045,2.0,6.0,0.23579121,2.0,6.0,6.0,0.66817655,19.0,3.5795454545454546,10.482954545454543,0.0,13.551136363636363,1.0227272727272727,2.0454545454545454,2.0454545454545454,2.0454545454545454,0.0,0.2556818181818182,1.7897727272727273,1.7897727272727273,3.3238636363636367,0.2556818181818182,0.2556818181818182,0.5113636363636364,6.392045454545455,0.7670454545454546,0.2556818181818182,0.0,1.0227272727272727,0.5113636363636364,0.7670454545454546,0.0,62.35,0.0,40.0,42.86,25.0,27.66,21.05,33.33,0.1818389139835113,0.1744932863029102,0.5113636363636364,1.5340909090909092,0.0602875252840909,0.5113636363636364,1.5340909090909092,1.5340909090909092,0.1708405951704545,4.857954545454546,CM/AM,10,10,10,10,80,60,80,100,15,55,65,60,25,15,80,60,100,35,15,35,90,50,55,55,10,10,100,65,40,10,20,30,70,50,65,65,80,20,20,15,70,10,10,10,10,10,80,50,80,100,15,60,40,30,20,10,70,60,100,40,10,35,90,50,50,55,10,10,100,65,40,10,20,30,80,40,60,70,80,10,20,10,60,10,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,1xfip5eeswsdq2xc6t370w3kk,F. Barbrook,Finley Barbrook,21.0,Midfielder,England,Midfielder,83.0,70.0,6.0,153.0,1.0,3.0,5.0,2.0,3.0,3.0,6.0,6.0,21.0,5.0,0.0,360.0,0.0,4.0,6.0,10.0,0.0,6.0,0.0,1.0,0.0,86.44,40.0,0.0,16.67,0.0,50.0,25.0,76.92,0.4469542236395146,0.3355468812663666,2.0,3.0,0.07237421,3.0,8.0,8.0,0.3911666,57.0,20.75,17.5,1.5,38.25,0.25,0.75,1.25,0.5,0.75,0.75,1.5,1.5,5.25,1.25,0.0,0.0,1.0,1.5,2.5,0.0,1.5,0.0,0.25,0.0,86.44,40.0,0.0,16.67,0.0,50.0,25.0,76.92,0.1117385559098786,0.0838867203165916,0.5,0.75,0.0180935525,0.75,2.0,2.0,0.09779165,14.25,DM/CM,54,38,40,46,8,48,67,62,71,94,69,62,44,42,42,25,52,65,90,48,62,29,25,52,67,35,29,15,25,44,10,85,67,79,67,25,25,52,21,15,38,23,50,38,46,42,8,42,67,62,75,92,71,71,54,38,42,25,50,62,92,48,75,29,21,52,67,35,29,15,25,44,10,85,75,71,67,21,21,58,33,19,46,33,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,29esjzxfxu8drcog8en5ytkdm,E. Ross,Ethan Ross,25.0,Attacker,Scotland,Striker,18.0,29.0,4.0,46.0,0.0,4.0,7.0,2.0,5.0,4.0,14.0,14.0,23.0,5.0,0.0,315.0,1.0,14.0,10.0,4.0,0.0,2.0,1.0,6.0,0.0,86.79,80.0,14.29,42.86,14.29,47.92,0.0,57.14,0.6144857658128519,0.3354794641791354,5.0,8.0,0.18863974,1.0,3.0,2.0,0.2291773,16.0,5.142857142857143,8.285714285714286,1.1428571428571428,13.142857142857142,0.0,1.1428571428571428,2.0,0.5714285714285714,1.4285714285714286,1.1428571428571428,4.0,4.0,6.571428571428571,1.4285714285714286,0.0,0.2857142857142857,4.0,2.857142857142857,1.1428571428571428,0.0,0.5714285714285714,0.2857142857142857,1.7142857142857142,0.0,86.79,80.0,14.29,42.86,14.29,47.92,0.0,57.14,0.1755673616608148,0.0958512754797529,1.4285714285714286,2.2857142857142856,0.0538970685714285,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0654792285714285,4.571428571428571,LW,50,17,83,17,17,50,58,25,100,83,67,67,83,83,33,25,50,83,67,50,83,42,83,58,100,100,50,50,17,67,17,50,50,33,83,67,50,25,42,17,33,17,33,17,67,17,17,33,67,17,100,83,67,67,83,83,33,17,67,83,50,50,83,50,83,58,100,100,50,50,17,67,17,50,67,33,83,67,33,17,50,17,33,17,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,3jyid2g273zr668fxeeplegnp,R. Strain,Ryan Strain,29.0,Defender,Australia,Defender,99.0,103.0,13.0,191.0,9.0,10.0,4.0,2.0,2.0,1.0,8.0,8.0,34.0,11.0,0.0,450.0,2.0,12.0,11.0,7.0,1.0,9.0,11.0,4.0,0.0,80.25,44.83,26.19,50.0,50.0,53.12,69.23,58.33,0.2601498061675953,1.113274784278575,2.0,14.0,0.33765382,8.0,18.0,21.0,0.85243509,92.0,19.8,20.6,2.6,38.2,1.8,2.0,0.8,0.4,0.4,0.2,1.6,1.6,6.8,2.2,0.0,0.4,2.4,2.2,1.4,0.2,1.8,2.2,0.8,0.0,80.25,44.83,26.19,50.0,50.0,53.12,69.23,58.33,0.052029961233519,0.222654956855715,0.4,2.8,0.067530764,1.6,3.6,4.2,0.170487018,18.4,RB/RCB,77,92,85,85,77,100,77,65,81,50,96,88,92,35,54,100,96,100,85,96,81,100,85,38,62,77,62,46,92,31,92,46,69,100,77,92,92,100,77,77,92,69,77,85,77,85,77,100,77,62,62,35,92,85,100,15,54,100,77,92,62,92,77,100,77,38,62,77,62,46,92,31,92,46,69,100,69,92,85,100,77,69,77,77,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,59uahiztn1qxczy3vqf4wivze,L. McCann,Leon McCann,26.0,Defender,Scotland,Defender,43.0,49.0,7.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,20.0,12.0,0.0,350.0,0.0,0.0,8.0,3.0,0.0,2.0,2.0,4.0,0.0,73.77,41.18,25.0,50.0,0.0,47.62,44.44,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.057142857142855,12.6,1.8,23.142857142857142,1.0285714285714287,0.0,0.0,0.0,0.0,0.0,2.0571428571428574,2.3142857142857145,5.142857142857143,3.085714285714286,0.0,0.0,0.0,2.0571428571428574,0.7714285714285715,0.0,0.5142857142857143,0.5142857142857143,1.0285714285714287,0.0,73.77,41.18,25.0,50.0,0.0,47.62,44.44,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,8,33,50,8,25,8,21,25,29,33,71,75,38,25,46,29,12,92,62,42,29,33,58,54,17,71,50,42,29,25,33,75,21,8,33,17,17,8,8,8,8,8,8,25,50,8,25,8,21,25,29,33,83,83,50,17,46,29,12,92,58,42,42,33,75,54,17,71,50,42,29,25,33,75,21,8,33,17,17,8,8,8,8,8,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,6rh9uy7nj755v83gj18wbr97u,B. Spencer,Brad Spencer,30.0,Midfielder,Scotland,Midfielder,54.0,62.0,12.0,115.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,14.0,7.0,0.0,258.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,73.72,48.0,50.0,50.0,0.0,63.64,75.0,66.67,0.1450657871616716,0.3253152204009716,1.0,2.0,0.0742627,0.0,17.0,14.0,0.37380576,74.0,18.837209302325583,21.627906976744185,4.186046511627907,40.11627906976744,1.0465116279069768,1.0465116279069768,0.6976744186046512,0.0,0.6976744186046512,0.3488372093023256,0.6976744186046512,0.6976744186046512,4.883720930232558,2.441860465116279,0.0,0.0,0.3488372093023256,1.3953488372093024,1.3953488372093024,0.0,1.3953488372093024,0.3488372093023256,0.3488372093023256,0.0,73.72,48.0,50.0,50.0,0.0,63.64,75.0,66.67,0.0506043443587226,0.1134820536282459,0.3488372093023256,0.6976744186046512,0.0259055930232558,0.0,5.930232558139535,4.883720930232558,0.1303973581395348,25.813953488372093,DM/CM,17,29,83,21,35,48,29,17,54,44,8,6,12,67,42,25,21,44,25,48,35,62,25,52,12,58,90,69,25,96,92,54,29,75,42,12,29,6,50,46,29,46,42,54,96,50,48,71,38,17,67,67,17,8,33,83,42,25,29,58,50,48,58,67,38,52,12,58,90,69,25,96,92,54,42,88,58,17,38,6,83,67,75,67,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9c0qb9xsb68z3jpufdh0u6mdx,L. Henderson,Liam Henderson,30.0,Defender,Scotland,Defender,133.0,73.0,15.0,204.0,10.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,21.0,27.0,0.0,417.0,1.0,9.0,3.0,3.0,0.0,5.0,2.0,2.0,1.0,82.59,36.59,66.67,66.67,33.33,56.76,83.33,50.0,0.2787808381754452,0.0476088308352502,1.0,2.0,0.04888404,1.0,21.0,19.0,0.4889983999999996,124.0,28.70503597122302,15.755395683453235,3.237410071942446,44.02877697841726,2.158273381294964,0.2158273381294964,0.6474820143884892,0.4316546762589928,0.2158273381294964,0.2158273381294964,0.6474820143884892,0.6474820143884892,4.532374100719424,5.827338129496402,0.0,0.2158273381294964,1.9424460431654675,0.6474820143884892,0.6474820143884892,0.0,1.079136690647482,0.4316546762589928,0.4316546762589928,0.2158273381294964,82.59,36.59,66.67,66.67,33.33,56.76,83.33,50.0,0.0601685262249162,0.0102752872306295,0.2158273381294964,0.4316546762589928,0.0105505122302158,0.2158273381294964,4.532374100719424,4.100719424460431,0.1055392230215826,26.76258992805755,CB,32,64,75,45,30,39,61,57,82,73,84,82,57,55,41,61,73,64,59,48,64,98,77,93,27,32,100,57,73,23,91,27,59,36,84,45,50,52,89,68,64,36,18,64,73,27,27,41,64,55,82,68,82,82,36,36,41,64,77,55,59,48,68,95,73,95,27,32,100,57,73,23,91,27,55,32,82,50,50,55,86,64,59,27,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,9m4u40m2am54iz4h5gc81o9as,B. Krauhaus,Ben Krauhaus,21.0,Midfielder,England,Midfielder,34.0,42.0,2.0,76.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,8.0,22.0,3.0,0.0,322.0,0.0,4.0,7.0,3.0,0.0,1.0,0.0,3.0,0.0,81.72,25.0,0.0,37.5,0.0,43.14,50.0,33.33,0.0,0.2274579417051075,0.0,4.0,0.1033287599999999,3.0,4.0,6.0,0.25115331,22.0,9.50310559006211,11.739130434782608,0.5590062111801242,21.24223602484472,0.8385093167701863,1.1180124223602483,0.0,0.0,0.0,0.0,2.2360248447204967,2.2360248447204967,6.149068322981366,0.8385093167701863,0.0,0.0,1.1180124223602483,1.9565217391304344,0.8385093167701863,0.0,0.2795031055900621,0.0,0.8385093167701863,0.0,81.72,25.0,0.0,37.5,0.0,43.14,50.0,33.33,0.0,0.0635752010977008,0.0,1.1180124223602483,0.0288807093167701,0.8385093167701863,1.1180124223602483,1.6770186335403725,0.0701981301242236,6.149068322981366,CM/AM,30,20,25,20,65,25,10,20,15,25,90,80,85,45,30,15,25,80,75,35,25,25,55,55,80,20,25,50,15,30,70,30,10,20,20,50,50,45,10,15,20,20,40,20,30,20,60,20,10,20,15,25,90,90,80,40,30,15,20,80,80,35,20,25,60,55,80,20,25,50,15,30,70,30,10,20,20,40,40,60,10,20,20,20,Premiership
Falkirk,1pq8av8ecx28pshgtpkdj36nt,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,Lewis Neilson,23.0,Defender,Scotland,Defender,115.0,36.0,13.0,151.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,25.0,0.0,360.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,79.47,35.14,0.0,100.0,0.0,63.64,73.33,100.0,0.1102893702424844,0.0,0.0,1.0,0.02953272,1.0,3.0,8.0,0.1667133499999999,92.0,28.75,9.0,3.25,37.75,2.75,0.0,0.25,0.25,0.0,0.25,0.25,0.25,3.5,6.25,0.0,0.0,0.25,0.0,0.5,0.0,0.75,0.0,0.25,0.0,79.47,35.14,0.0,100.0,0.0,63.64,73.33,100.0,0.0275723425606211,0.0,0.0,0.25,0.00738318,0.25,0.75,2.0,0.0416783374999999,23.0,CB,14,9,59,14,39,14,30,34,39,73,55,52,20,48,41,25,14,7,32,48,25,45,57,45,9,18,45,82,25,41,52,91,27,16,39,25,32,52,5,14,5,9,23,9,77,18,36,14,27,32,39,75,66,66,23,50,41,25,14,7,34,48,27,45,66,45,9,18,45,82,25,41,52,91,27,16,39,36,41,59,9,14,9,23,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,3qmpow56h8e5oncbsvij69hey,Cláudio Braga,Cláudio Rafael Soares Braga,26.0,Attacker,Portugal,Striker,37.0,51.0,3.0,87.0,11.0,6.0,26.0,20.0,6.0,9.0,14.0,15.0,22.0,4.0,2.0,432.0,6.0,33.0,8.0,2.0,2.0,4.0,1.0,2.0,0.0,73.11,50.0,12.5,14.29,23.08,34.38,44.0,100.0,2.410814604592553,0.3982196652979711,7.0,9.0,0.28164055,5.0,6.0,8.0,0.38907814,37.0,7.708333333333334,10.625,0.625,18.125,2.291666666666667,1.25,5.416666666666667,4.166666666666667,1.25,1.875,2.916666666666667,3.125,4.583333333333334,0.8333333333333334,0.4166666666666667,1.25,6.875,1.6666666666666667,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.2083333333333333,0.4166666666666667,0.0,73.11,50.0,12.5,14.29,23.08,34.38,44.0,100.0,0.5022530426234486,0.0829624302704106,1.4583333333333337,1.875,0.0586751145833333,1.0416666666666667,1.25,1.6666666666666667,0.0810579458333333,7.708333333333334,ST,96,79,70,89,93,66,100,100,95,98,91,95,79,68,80,88,93,86,50,95,98,57,43,50,50,66,54,18,29,32,75,95,100,50,96,80,86,91,77,75,79,86,86,54,54,68,79,43,100,96,89,96,79,79,43,50,75,79,79,68,39,93,93,54,32,50,50,66,54,18,29,32,75,95,89,36,82,71,68,82,61,61,61,68,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,3usnd6k0t6bcwwq4m3fut3eqy,L. Mendy,Laurent Mendy,29.0,Midfielder,France,Midfielder,73.0,46.0,8.0,119.0,11.0,4.0,7.0,4.0,3.0,1.0,9.0,10.0,27.0,9.0,1.0,312.0,3.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,0.0,85.61,53.33,0.0,44.44,42.86,50.0,55.0,75.0,0.7354755689832051,0.2782181921070516,3.0,7.0,0.1402886,1.0,8.0,9.0,0.15759369,57.0,21.057692307692307,13.269230769230768,2.3076923076923075,34.32692307692307,3.173076923076923,1.1538461538461535,2.019230769230769,1.1538461538461535,0.8653846153846153,0.2884615384615384,2.5961538461538463,2.8846153846153846,7.788461538461538,2.5961538461538463,0.2884615384615384,0.8653846153846153,1.4423076923076923,1.1538461538461535,1.7307692307692306,0.0,0.5769230769230769,0.0,1.1538461538461535,0.0,85.61,53.33,0.0,44.44,42.86,50.0,55.0,75.0,0.2121564141297706,0.0802552477231879,0.8653846153846153,2.019230769230769,0.0404678653846153,0.2884615384615384,2.3076923076923075,2.5961538461538463,0.0454597182692307,16.442307692307693,DM/CM,42,12,52,25,98,67,81,92,71,44,92,92,73,79,92,92,65,44,44,48,8,29,85,52,54,71,29,58,79,44,62,75,92,67,83,65,62,21,21,23,8,23,54,21,58,33,100,79,96,96,83,50,92,96,88,88,96,96,62,50,58,48,8,29,88,52,54,71,29,58,79,44,62,75,96,62,96,75,71,17,38,38,8,38,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,5zkdl1olsiy05l1aw15fk0178,J. Altena,Jordi Altena,22.0,Defender,Netherlands,Defender,73.0,89.0,14.0,158.0,8.0,4.0,1.0,0.0,1.0,0.0,7.0,8.0,30.0,15.0,0.0,403.0,1.0,3.0,10.0,3.0,0.0,2.0,4.0,3.0,0.0,82.29,70.0,28.57,42.86,100.0,54.55,61.54,33.33,0.0659968275941488,0.4407616205595197,0.0,11.0,0.22639409,4.0,19.0,19.0,0.4416361999999998,96.0,16.30272952853598,19.87593052109181,3.126550868486352,35.28535980148883,1.7866004962779156,0.8933002481389578,0.2233250620347394,0.0,0.2233250620347394,0.0,1.563275434243176,1.7866004962779156,6.699751861042183,3.349875930521092,0.0,0.2233250620347394,0.6699751861042184,2.2332506203473943,0.6699751861042184,0.0,0.4466501240694789,0.8933002481389578,0.6699751861042184,0.0,82.29,70.0,28.57,42.86,100.0,54.55,61.54,33.33,0.0147387456165592,0.098433116253987,0.0,2.456575682382134,0.0505594741935483,0.8933002481389578,4.2431761786600495,4.2431761786600495,0.0986284317617865,21.439205955334987,RB/RCB,69,77,92,69,69,69,19,12,50,12,85,88,85,62,54,85,8,92,19,46,12,77,65,38,69,100,69,31,100,38,69,8,8,69,27,77,77,85,85,69,54,77,62,77,92,77,69,69,23,12,46,12,85,92,92,54,54,85,8,100,15,46,8,69,54,38,69,100,69,31,100,38,69,8,8,69,27,77,77,77,92,77,62,85,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,Blair Spittal,30.0,Midfielder,Scotland,Midfielder,39.0,66.0,17.0,100.0,3.0,8.0,6.0,0.0,6.0,3.0,1.0,1.0,7.0,7.0,0.0,274.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,78.74,56.67,26.32,0.0,16.67,50.0,60.0,66.67,0.3133211544734484,0.7135494872815016,5.0,3.0,0.08291693,4.0,16.0,24.0,0.5949859900000005,65.0,12.81021897810219,21.67883211678832,5.583941605839416,32.846715328467155,0.9854014598540146,2.6277372262773726,1.9708029197080288,0.0,1.9708029197080288,0.9854014598540146,0.3284671532846716,0.3284671532846716,2.2992700729927007,2.2992700729927007,0.0,0.3284671532846716,0.3284671532846716,0.3284671532846716,0.6569343065693432,0.3284671532846716,0.6569343065693432,1.6423357664233578,0.0,0.0,78.74,56.67,26.32,0.0,16.67,50.0,60.0,66.67,0.1029157076737604,0.2343775688150917,1.6423357664233578,0.9854014598540146,0.0272354879562043,1.3138686131386863,5.255474452554745,7.883211678832117,0.1954333543795622,21.35036496350365,CM/AM,50,50,100,45,65,60,55,20,90,85,10,10,10,90,30,40,10,10,45,80,50,80,10,55,40,80,60,10,30,60,100,80,40,70,90,35,30,65,70,70,60,80,70,70,100,60,70,70,70,20,90,100,10,10,10,100,30,40,10,10,50,90,60,80,10,55,40,80,60,10,30,60,100,80,30,80,90,30,30,70,80,70,80,80,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,8iazetrjur71kb2xfez7hromi,O. McEntee,Oisin McEntee,25.0,Midfielder,Republic of Ireland,Midfielder,163.0,43.0,23.0,205.0,17.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,25.0,40.0,1.0,405.0,1.0,3.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,82.0,41.82,100.0,0.0,33.33,69.44,85.0,83.33,0.2870333241462729,0.0467630722215856,1.0,1.0,0.02953272,1.0,7.0,13.0,0.3869799800000001,113.0,36.22222222222222,9.555555555555555,5.111111111111111,45.55555555555556,3.7777777777777777,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.0,0.0,5.555555555555555,8.88888888888889,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.4444444444444444,1.1111111111111112,0.0,1.1111111111111112,0.2222222222222222,0.0,0.0,82.0,41.82,100.0,0.0,33.33,69.44,85.0,83.33,0.0637851831436162,0.010391793827019,0.2222222222222222,0.2222222222222222,0.0065628266666666,0.2222222222222222,1.5555555555555556,2.888888888888889,0.0859955511111111,25.11111111111111,RM/RCM,100,60,100,100,100,20,60,60,60,70,20,20,70,100,90,60,20,70,50,30,100,30,20,60,60,60,100,20,90,100,100,80,60,20,50,20,20,20,50,80,60,100,100,40,100,80,100,20,60,60,40,60,20,20,80,100,80,60,20,80,40,30,100,40,20,60,60,60,100,20,90,100,100,80,40,20,40,20,20,20,40,60,40,100,Premiership
Heart of Midlothian,1hcbcuu846pa3iw6qskiws1cu,b75m7mxo0evpz949k8ekwukbu,S. Kerjota,Sabah Kerjota,25.0,Attacker,Albania,Striker,31.0,61.0,6.0,88.0,0.0,5.0,11.0,8.0,3.0,4.0,15.0,16.0,20.0,1.0,1.0,288.0,3.0,25.0,6.0,7.0,1.0,2.0,4.0,5.0,0.0,82.24,66.67,28.57,33.33,27.27,40.82,0.0,77.78,0.8717888437718202,0.515937698856486,7.0,18.0,0.53720871,4.0,3.0,10.0,0.57976969,40.0,9.6875,19.0625,1.875,27.5,0.0,1.5625,3.4375,2.5,0.9375,1.25,4.6875,5.0,6.25,0.3125,0.3125,0.9375,7.8125,1.875,2.1875,0.3125,0.625,1.25,1.5625,0.0,82.24,66.67,28.57,33.33,27.27,40.82,0.0,77.78,0.2724340136786938,0.1612305308926518,2.1875,5.625,0.167877721875,1.25,0.9375,3.125,0.181178028125,12.5,RW,83,67,67,67,17,33,50,50,67,83,67,67,83,42,58,33,67,83,83,42,92,83,67,58,67,58,100,33,33,33,17,100,50,50,83,67,67,75,33,42,67,83,67,50,67,50,17,33,83,50,67,100,67,67,83,50,67,33,100,100,83,33,100,83,50,58,67,58,100,33,33,33,17,100,50,67,100,83,83,83,33,50,67,67,Premiership
