Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total goals_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total goals_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,88r9uvfwz3jsmgzoazwi2msyc,E. Bationo,Eymard Bationo,20.0,Midfielder,Côte d'Ivoire,Midfielder,74.0,0.0,84.0,13.0,158.0,7.0,5.0,9.0,3.0,6.0,2.0,9.0,9.0,26.0,8.0,7.0,465.0,3.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,84.95,81.25,0.0,44.44,33.33,46.43,43.75,30.0,0.7218450388240639,0.3079723204206821,4.0,4.0,0.07726428,2.0,23.0,25.0,0.37412044,93.0,14.32258064516129,0.0,16.258064516129032,2.5161290322580645,30.58064516129032,1.3548387096774193,0.9677419354838708,1.7419354838709675,0.5806451612903225,1.161290322580645,0.3870967741935484,1.7419354838709675,1.7419354838709675,5.032258064516129,1.5483870967741935,1.3548387096774193,0.5806451612903225,1.3548387096774193,0.9677419354838708,0.7741935483870968,0.5806451612903225,0.0,0.0,0.0,0.0,84.95,81.25,0.0,44.44,33.33,46.43,43.75,30.0,0.1397119429982059,0.0596075458878739,0.7741935483870968,0.7741935483870968,0.0149543767741935,0.3870967741935484,4.451612903225806,4.838709677419355,0.0724104077419354,18.0,CB,21,32,54,46,32,39,79,93,52,100,77,93,93,61,4,77,93,61,75,88,23,39,41,46,52,57,100,32,39,57,11,32,7,79,75,98,70,68,70,73,62,29,39,25,32,68,43,39,39,79,96,64,100,82,96,96,75,7,82,96,71,75,89,21,39,41,46,52,57,100,32,39,57,11,32,7,79,75,96,68,64,68,89,75,32,39,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,94jrke415kozp4ycyq1u5ysbt,F. Blažek,Filip Blazek,28.0,Defender,Slovakia,Defender,207.0,0.0,99.0,30.0,306.0,14.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,27.0,34.0,5.0,510.0,1.0,4.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,86.2,54.55,0.0,100.0,33.33,67.5,66.67,85.71,0.3848938356825462,0.0,0.0,1.0,0.01689528,0.0,17.0,29.0,0.6725711800000003,184.0,36.52941176470588,0.0,17.470588235294116,5.294117647058823,54.0,2.4705882352941173,0.0,0.5294117647058824,0.5294117647058824,0.0,0.1764705882352941,0.1764705882352941,0.1764705882352941,4.764705882352941,6.0,0.8823529411764706,0.1764705882352941,0.7058823529411764,0.8823529411764706,0.1764705882352941,1.0588235294117647,0.0,0.1764705882352941,0.0,0.0,86.2,54.55,0.0,100.0,33.33,67.5,66.67,85.71,0.0679224415910375,0.0,0.0,0.1764705882352941,0.0029815199999999,0.0,3.0,5.117647058823529,0.1186890317647059,32.47058823529412,CB,79,32,64,86,75,79,9,39,52,23,55,34,34,66,70,45,52,27,75,46,68,39,91,46,52,71,80,32,84,57,96,77,79,50,16,27,27,20,23,50,75,64,75,79,32,71,96,86,79,9,46,54,23,57,32,32,61,71,54,50,21,71,46,57,39,86,46,52,71,80,32,84,57,96,77,79,50,16,27,25,14,23,57,86,75,86,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,9stcnneilqay6ytmgfp9t69ec,F. Diongue,Fallou Diongue,19.0,Midfielder,Senegal,Midfielder,92.0,0.0,67.0,14.0,159.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,6.0,14.0,4.0,6.0,261.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,89.33,63.64,0.0,80.0,50.0,53.85,33.33,100.0,0.1498986301825208,0.1498301685712285,1.0,6.0,0.1145026,0.0,12.0,11.0,0.24602286,80.0,31.724137931034484,0.0,23.10344827586207,4.827586206896552,54.82758620689656,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.3448275862068966,0.3448275862068966,0.0,1.7241379310344829,2.0689655172413794,4.827586206896552,1.3793103448275863,2.0689655172413794,0.3448275862068966,0.6896551724137931,1.0344827586206895,1.3793103448275863,1.7241379310344829,0.0,0.0,0.0,0.0,89.33,63.64,0.0,80.0,50.0,53.85,33.33,100.0,0.0516891828215589,0.0516655753693891,0.3448275862068966,2.0689655172413794,0.0394836551724137,0.0,4.137931034482759,3.793103448275862,0.0848354689655172,27.58620689655173,DM/CM,56,22,26,61,37,22,20,17,28,26,13,69,74,7,9,44,33,15,22,80,37,35,33,52,50,89,93,22,87,83,48,24,96,15,19,33,65,56,15,19,22,11,41,93,22,81,93,93,44,37,30,41,37,13,81,81,52,41,93,56,22,41,89,89,35,33,52,50,89,93,22,87,83,48,24,96,26,30,52,81,74,15,48,48,37,81,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,a9i6blufzaamts0utvmkg3m22,S. Ouro,Samsondin Ouro,26.0,Midfielder,Togo,Midfielder,50.0,4.0,59.0,8.0,105.0,4.0,13.0,10.0,6.0,4.0,5.0,12.0,12.0,30.0,5.0,6.0,385.0,3.0,14.0,9.0,8.0,5.0,2.0,1.0,0.0,0.0,87.5,80.0,23.53,66.67,30.0,65.22,0.0,55.56,0.8294082209274404,1.0885028771597127,4.0,2.0,0.05508396,0.0,13.0,15.0,0.46719634,49.0,11.688311688311687,0.935064935064935,13.792207792207792,1.87012987012987,24.545454545454547,0.935064935064935,3.038961038961039,2.3376623376623376,1.4025974025974026,0.935064935064935,1.1688311688311688,2.805194805194805,2.805194805194805,7.012987012987013,1.1688311688311688,1.4025974025974026,0.7012987012987013,3.272727272727273,2.103896103896104,1.87012987012987,1.1688311688311688,0.4675324675324675,0.2337662337662337,0.0,0.0,87.5,80.0,23.53,66.67,30.0,65.22,0.0,55.56,0.1938876360609601,0.2544552180373354,0.935064935064935,0.4675324675324675,0.0128767698701298,0.0,3.038961038961039,3.5064935064935066,0.1092147288311688,11.454545454545457,DM/CM,22,76,19,33,19,54,89,93,89,67,96,93,93,69,19,44,74,94,72,98,37,93,78,52,50,85,96,48,76,52,93,7,48,89,89,80,19,22,15,26,28,44,15,22,74,22,48,15,63,100,96,100,74,100,96,93,96,26,70,93,100,85,96,48,100,85,52,50,85,96,48,76,52,93,7,48,89,93,89,22,30,15,33,44,48,15,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,b7pknbmxeaiyhccj7fwy8e86h,Ž. Trontelj,Zan Trontelj,26.0,Defender,Slovenia,Defender,85.0,1.0,113.0,17.0,197.0,5.0,5.0,8.0,1.0,7.0,1.0,3.0,3.0,22.0,13.0,4.0,550.0,2.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,81.07,60.71,4.55,0.0,25.0,61.11,71.43,57.14,0.3830780826320145,0.4817514173419407,6.0,14.0,0.31291349,7.0,24.0,35.0,0.84704326,102.0,13.90909090909091,0.1636363636363636,18.49090909090909,2.781818181818182,32.23636363636364,0.8181818181818182,0.8181818181818182,1.309090909090909,0.1636363636363636,1.1454545454545455,0.1636363636363636,0.4909090909090909,0.4909090909090909,3.6,2.1272727272727274,0.6545454545454545,0.3272727272727272,0.8181818181818182,0.4909090909090909,0.0,1.309090909090909,0.0,0.0,0.0,0.0,81.07,60.71,4.55,0.0,25.0,61.11,71.43,57.14,0.0626855044306932,0.0788320501104993,0.981818181818182,2.290909090909091,0.0512040256363636,1.1454545454545455,3.927272727272728,5.727272727272728,0.1386070789090909,16.69090909090909,RB/RCB,62,44,88,81,69,31,72,88,47,94,56,31,31,28,56,38,84,56,25,12,56,25,44,44,53,75,100,25,12,75,81,88,19,69,75,94,91,88,91,72,91,62,75,56,50,81,69,62,6,75,88,44,100,56,25,25,25,38,31,88,44,25,12,44,25,44,44,53,75,100,25,12,75,81,88,19,69,81,100,100,94,94,75,88,56,56,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,cytkx7gkged2di00mjulgrqvp,K. Nemanič,Klemen Nemanic,29.0,Defender,Slovenia,Defender,320.0,0.0,110.0,24.0,430.0,16.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0,29.0,37.0,6.0,620.0,2.0,7.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,90.91,54.55,0.0,50.0,40.0,63.04,66.67,62.5,0.6327436857041688,0.1768963993089909,0.0,0.0,0.0,0.0,28.0,34.0,0.6740191200000005,252.0,46.4516129032258,0.0,15.96774193548387,3.4838709677419355,62.41935483870967,2.32258064516129,0.2903225806451612,0.7258064516129031,0.7258064516129031,0.0,0.0,0.8709677419354839,0.8709677419354839,4.209677419354838,5.370967741935484,0.8709677419354839,0.2903225806451612,1.0161290322580645,0.2903225806451612,0.4354838709677419,0.7258064516129031,0.1451612903225806,0.0,0.0,0.0,90.91,54.55,0.0,50.0,40.0,63.04,66.67,62.5,0.0918498898602825,0.0256785095771115,0.0,0.0,0.0,0.0,4.064516129032258,4.935483870967742,0.0978414851612903,36.58064516129032,CB,100,32,71,75,100,88,55,64,80,23,23,86,84,71,79,61,77,61,38,75,54,86,41,46,52,93,80,32,50,71,71,77,36,68,61,27,5,5,23,88,89,68,96,93,32,64,64,93,66,45,50,68,23,23,86,82,50,57,46,70,46,32,68,36,79,41,46,52,93,80,32,50,71,71,77,36,61,43,27,5,5,23,79,82,57,93,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,dmr7cinj7twwsu92h48ruwglw,P. Owusu,Prince Owusu,20.0,Attacker,Ghana,Striker,32.0,1.0,62.0,1.0,93.0,2.0,6.0,8.0,6.0,2.0,0.0,16.0,17.0,16.0,1.0,2.0,378.0,5.0,15.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,89.42,33.33,20.0,31.25,62.5,44.44,66.67,25.0,1.199319398077872,0.6086061689205575,2.0,14.0,0.40022589,2.0,7.0,9.0,0.7118218500000001,42.0,7.619047619047619,0.238095238095238,14.76190476190476,0.238095238095238,22.142857142857142,0.4761904761904761,1.4285714285714286,1.9047619047619049,1.4285714285714286,0.4761904761904761,0.0,3.809523809523809,4.047619047619048,3.809523809523809,0.238095238095238,0.4761904761904761,1.1904761904761905,3.571428571428571,1.1904761904761905,1.1904761904761905,0.238095238095238,0.238095238095238,0.238095238095238,0.0,0.0,89.42,33.33,20.0,31.25,62.5,44.44,66.67,25.0,0.2855522376375886,0.1449062306953708,0.4761904761904761,3.333333333333333,0.0952918785714285,0.4761904761904761,1.6666666666666663,2.142857142857143,0.1694813928571428,10.0,ST,80,52,82,27,79,16,59,29,27,57,14,84,84,45,21,71,59,29,54,68,29,73,34,52,52,100,30,45,32,89,68,91,18,50,75,52,96,93,50,55,68,86,91,86,57,82,25,86,21,68,32,29,61,14,96,96,36,21,75,68,29,50,75,21,79,32,52,52,100,30,45,32,89,68,91,18,54,75,54,96,93,61,71,61,89,86,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,du28e4s5bntunw94yzsdh4acq,M. Trusa,Matej Trusa,25.0,Attacker,Slovakia,Striker,27.0,0.0,51.0,2.0,78.0,8.0,4.0,23.0,22.0,1.0,2.0,2.0,3.0,20.0,4.0,1.0,523.0,11.0,35.0,7.0,1.0,3.0,1.0,6.0,0.0,0.0,78.79,40.0,0.0,50.0,47.83,40.82,47.06,75.0,3.117044322667746,0.3497773318196617,2.0,8.0,0.19881803,2.0,9.0,4.0,0.1757558199999999,29.0,4.646271510516253,0.0,8.776290630975144,0.3441682600382409,13.422562141491396,1.3766730401529637,0.6883365200764818,3.9579349904397705,3.78585086042065,0.1720841300191204,0.3441682600382409,0.3441682600382409,0.5162523900573613,3.4416826003824093,0.6883365200764818,0.1720841300191204,1.892925430210325,6.022944550669216,1.2045889101338432,0.1720841300191204,0.5162523900573613,0.1720841300191204,1.032504780114723,0.0,0.0,78.79,40.0,0.0,50.0,47.83,40.82,47.06,75.0,0.5363938604973176,0.0601911278465957,0.3441682600382409,1.3766730401529637,0.0342134277246653,0.3441682600382409,1.548757170172084,0.6883365200764818,0.0302447873804971,4.990439770554493,ST,61,20,59,45,68,77,39,100,100,30,62,20,23,59,68,48,100,96,68,23,57,73,100,52,52,71,38,20,71,64,46,71,82,100,43,52,84,68,50,75,25,29,57,50,20,36,32,43,54,21,89,93,18,57,11,18,32,50,36,89,79,57,18,50,68,100,52,52,71,38,20,71,64,46,71,82,86,25,39,61,50,43,61,21,18,50,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,efjgg9qr6hdz7ufboa07q5y7e,Ammar Ramadan,Ammar Manaf Ramadan,25.0,Midfielder,Syria,Midfielder,44.0,10.0,105.0,9.0,139.0,0.0,22.0,24.0,9.0,15.0,8.0,26.0,28.0,26.0,3.0,5.0,524.0,11.0,35.0,3.0,13.0,7.0,7.0,5.0,0.0,1.0,79.89,56.25,34.48,50.0,45.83,40.62,0.0,70.0,2.0723737736925454,2.606765330014753,14.0,22.0,0.6896032999999999,7.0,11.0,24.0,2.002902759999999,73.0,7.557251908396947,1.717557251908397,18.03435114503817,1.545801526717557,23.87404580152672,0.0,3.7786259541984735,4.122137404580153,1.545801526717557,2.576335877862596,1.3740458015267176,4.465648854961832,4.809160305343512,4.465648854961832,0.5152671755725191,0.8587786259541985,1.8893129770992367,6.011450381679389,0.5152671755725191,2.232824427480916,1.202290076335878,1.202290076335878,0.8587786259541985,0.0,0.1717557251908397,79.89,56.25,34.48,50.0,45.83,40.62,0.0,70.0,0.3559420603670402,0.4477268696590225,2.404580152671756,3.7786259541984735,0.1184433148854961,1.202290076335878,1.8893129770992367,4.122137404580153,0.3440100160305342,12.5381679389313,LW,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,75,100,50,100,100,100,50,100,50,50,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,50,100,100,100,100,100,50,50,50,100,100,100,100,50,100,100,100,100,75,100,50,100,100,100,50,100,50,50,100,100,100,100,100,100,100,100,100,100,Niké Liga
DAC 1904,7o9tba6opekhoz7pcuq8gm93m,eo2n0d4wvaszqhhsyjnbd64no,A. Sylla,Alioune Sylla,23.0,Attacker,Senegal,Striker,10.0,1.0,39.0,0.0,48.0,3.0,2.0,7.0,6.0,1.0,2.0,9.0,11.0,16.0,1.0,1.0,245.0,2.0,13.0,4.0,2.0,6.0,1.0,2.0,0.0,0.0,80.0,0.0,14.29,22.22,28.57,44.44,37.5,85.71,1.4027655266124466,0.2160378588785505,1.0,5.0,0.14452005,3.0,2.0,5.0,0.25524,21.0,3.673469387755102,0.3673469387755101,14.326530612244898,0.0,17.632653061224488,1.1020408163265305,0.7346938775510203,2.571428571428571,2.204081632653061,0.3673469387755101,0.7346938775510203,3.3061224489795915,4.040816326530612,5.877551020408163,0.3673469387755101,0.3673469387755101,0.7346938775510203,4.775510204081632,1.469387755102041,0.7346938775510203,2.204081632653061,0.3673469387755101,0.7346938775510203,0.0,0.0,80.0,0.0,14.29,22.22,28.57,44.44,37.5,85.71,0.5153016220208987,0.0793608461186512,0.3673469387755101,1.836734693877551,0.0530889979591836,1.1020408163265305,0.7346938775510203,1.836734693877551,0.0937616326530612,7.714285714285714,RM/RCM,10,25,20,15,20,45,35,40,65,30,70,100,100,55,15,35,40,45,50,40,80,80,75,55,55,80,15,30,10,60,30,20,80,80,30,30,45,40,80,20,20,20,20,10,40,30,15,20,50,40,70,100,40,90,100,90,70,10,40,50,70,50,60,90,90,90,55,55,80,15,30,10,60,30,20,80,100,40,30,50,60,100,20,20,20,20,Niké Liga
Košice,dbdao4og2npxkgwkkan30knze,2dd2x7yrnumrilidnzlmw4mei,F. Lichý,Filip Lichy,25.0,Midfielder,Slovakia,Midfielder,134.0,0.0,147.0,18.0,281.0,3.0,8.0,24.0,9.0,15.0,8.0,8.0,8.0,27.0,12.0,8.0,630.0,11.0,19.0,4.0,6.0,11.0,3.0,1.0,0.0,0.0,81.69,39.13,0.0,75.0,45.83,55.1,33.33,78.57,1.727859434644348,0.5151900760224556,14.0,13.0,0.3373148199999999,2.0,35.0,40.0,1.01910335,148.0,19.142857142857142,0.0,21.0,2.571428571428572,40.142857142857146,0.4285714285714285,1.1428571428571428,3.4285714285714284,1.2857142857142858,2.142857142857143,1.1428571428571428,1.1428571428571428,1.1428571428571428,3.857142857142857,1.7142857142857142,1.1428571428571428,1.5714285714285714,2.7142857142857144,0.5714285714285714,0.8571428571428571,1.5714285714285714,0.4285714285714285,0.1428571428571428,0.0,0.0,81.69,39.13,0.0,75.0,45.83,55.1,33.33,78.57,0.2468370620920497,0.0735985822889222,2.0,1.8571428571428568,0.0481878314285714,0.2857142857142857,5.0,5.714285714285714,0.1455861928571428,21.142857142857142,DM/CM,67,22,89,78,81,41,74,100,100,100,100,81,81,52,72,78,100,100,33,89,94,100,78,52,50,41,19,22,81,74,52,24,83,100,67,100,89,93,48,85,89,89,78,52,22,67,63,63,19,56,100,96,100,96,78,74,22,52,30,96,96,17,78,74,96,74,52,50,41,19,22,81,74,52,24,83,96,52,100,74,85,39,67,78,67,67,Niké Liga
Košice,dbdao4og2npxkgwkkan30knze,2dfqwqvlzmlog1qjlctpemo7o,M. Rehuš,Milan Rehus,21.0,Midfielder,Slovakia,Midfielder,14.0,2.0,63.0,3.0,75.0,1.0,3.0,7.0,4.0,3.0,0.0,5.0,5.0,13.0,2.0,0.0,268.0,4.0,15.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,75.76,75.0,18.18,60.0,57.14,54.17,50.0,83.33,0.7014476338764946,0.2926780480560655,3.0,10.0,0.29516221,3.0,4.0,9.0,0.49031863,25.0,4.701492537313433,0.6716417910447761,21.15671641791045,1.007462686567164,25.186567164179102,0.335820895522388,1.007462686567164,2.3507462686567164,1.343283582089552,1.007462686567164,0.0,1.67910447761194,1.67910447761194,4.365671641791045,0.6716417910447761,0.0,1.343283582089552,5.037313432835821,1.007462686567164,1.007462686567164,1.67910447761194,0.0,0.335820895522388,0.0,0.0,75.76,75.0,18.18,60.0,57.14,54.17,50.0,83.33,0.2355607725704646,0.0982874041979324,1.007462686567164,3.3582089552238803,0.0991216376865671,1.007462686567164,1.343283582089552,3.0223880597014925,0.1646592414179104,8.395522388059701,RM/RCM,35,55,50,35,50,20,50,40,40,55,20,25,25,30,35,15,80,75,20,80,60,30,50,55,55,50,80,40,90,90,80,55,70,50,50,60,90,80,80,35,50,40,40,20,60,70,30,60,20,50,50,50,80,20,50,40,40,40,15,90,80,30,80,50,30,50,55,55,50,80,40,90,90,80,55,70,60,50,70,80,80,90,30,40,60,30,Niké Liga
Košice,dbdao4og2npxkgwkkan30knze,3p9zmquh318g7ovqgmpuryllh,D. Kružliak,Dominik Kruzliak,30.0,Defender,Slovakia,Defender,115.0,0.0,123.0,20.0,238.0,17.0,3.0,7.0,4.0,3.0,1.0,3.0,3.0,40.0,39.0,3.0,630.0,3.0,9.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,81.51,51.28,0.0,33.33,42.86,62.5,70.83,62.5,0.6488509197238373,0.1498479438008191,2.0,8.0,0.2571811499999999,3.0,31.0,32.0,0.81499624,151.0,16.428571428571427,0.0,17.571428571428573,2.857142857142857,34.0,2.4285714285714284,0.4285714285714285,1.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.4285714285714285,5.714285714285714,5.571428571428571,0.4285714285714285,0.4285714285714285,1.2857142857142858,0.8571428571428571,0.1428571428571428,1.4285714285714286,0.0,0.0,0.0,0.0,81.51,51.28,0.0,33.33,42.86,62.5,70.83,62.5,0.0926929885319767,0.0214068491144027,0.2857142857142857,1.1428571428571428,0.0367401642857142,0.4285714285714285,4.428571428571429,4.571428571428571,0.1164280342857142,21.571428571428573,CB,50,32,82,70,57,93,68,82,66,84,55,66,66,93,84,20,93,86,82,46,91,39,41,46,52,36,64,32,32,80,68,86,36,71,57,77,91,93,79,93,82,86,64,29,32,75,54,46,75,55,70,57,75,54,57,57,82,61,14,79,64,66,36,82,39,41,46,52,36,64,32,32,80,68,86,36,64,36,68,86,89,71,86,71,68,54,Niké Liga
Košice,dbdao4og2npxkgwkkan30knze,4fa1s0rx15g8zc72qnm1vohd5,O. Kakay,Osman Kakay,29.0,Defender,Sierra Leone,Defender,35.0,8.0,130.0,6.0,157.0,8.0,9.0,12.0,10.0,2.0,5.0,18.0,19.0,33.0,6.0,2.0,619.0,4.0,27.0,5.0,9.0,9.0,2.0,2.0,0.0,0.0,83.51,50.0,36.36,50.0,33.33,47.83,53.33,81.82,1.56350775928766,0.8747289681002871,3.0,14.0,0.42525615,2.0,13.0,19.0,1.13021321,67.0,5.088852988691437,1.1631663974151858,18.901453957996768,0.8723747980613893,22.82714054927301,1.1631663974151858,1.308562197092084,1.7447495961227786,1.4539579967689822,0.2907915993537964,0.7269789983844911,2.617124394184168,2.762520193861066,4.798061389337641,0.8723747980613893,0.2907915993537964,0.5815831987075929,3.925686591276252,0.7269789983844911,1.308562197092084,1.308562197092084,0.2907915993537964,0.2907915993537964,0.0,0.0,83.51,50.0,36.36,50.0,33.33,47.83,53.33,81.82,0.2273274609626646,0.1271819178174892,0.4361873990306946,2.035541195476575,0.0618304579967689,0.2907915993537964,1.8901453957996768,2.762520193861066,0.1643282534733441,9.74151857835218,RB/RCB,12,100,94,19,50,69,94,94,100,78,100,100,100,81,9,19,100,100,59,100,66,84,100,44,53,88,84,81,72,88,31,50,88,100,100,84,91,100,38,38,41,88,31,6,100,88,19,31,50,94,100,100,69,100,94,94,62,6,12,100,100,44,88,38,81,100,44,53,88,84,81,72,88,31,50,88,100,94,69,88,100,31,25,38,75,12,Niké Liga
Košice,dbdao4og2npxkgwkkan30knze,5i4hanhs1igx4grc5rt6cj4oa,K. Palumets,Kevor Palumets,23.0,Midfielder,Estonia,Midfielder,47.0,12.0,132.0,3.0,167.0,3.0,15.0,5.0,4.0,1.0,1.0,2.0,2.0,19.0,6.0,2.0,519.0,3.0,14.0,6.0,1.0,4.0,1.0,2.0,0.0,1.0,77.67,18.75,40.0,50.0,60.0,52.78,50.0,44.44,0.2668807875394042,1.5336710057653842,0.0,6.0,0.2064073,5.0,19.0,17.0,0.93415923,72.0,8.150289017341041,2.0809248554913293,22.890173410404625,0.5202312138728323,28.95953757225433,0.5202312138728323,2.601156069364162,0.8670520231213873,0.6936416184971098,0.1734104046242774,0.1734104046242774,0.3468208092485549,0.3468208092485549,3.294797687861272,1.0404624277456649,0.3468208092485549,0.5202312138728323,2.4277456647398843,1.0404624277456649,0.1734104046242774,0.6936416184971098,0.1734104046242774,0.3468208092485549,0.0,0.1734104046242774,77.67,18.75,40.0,50.0,60.0,52.78,50.0,44.44,0.0462799053536539,0.2659545096702978,0.0,1.0404624277456649,0.0357931734104046,0.8670520231213873,3.294797687861272,2.947976878612717,0.1619929300578034,12.485549132947977,DM/CM,19,94,81,15,44,41,96,43,74,26,46,19,19,24,30,11,74,94,54,30,24,78,96,52,100,22,7,76,57,93,41,50,17,26,96,9,65,78,87,43,37,74,30,4,96,78,11,33,33,96,41,74,19,44,19,19,15,19,11,80,89,46,33,22,78,96,52,100,22,7,76,57,93,41,50,17,22,96,9,63,70,81,41,33,81,22,Niké Liga
