Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total accurate cross_Total,total effective clearance_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total accurate cross_p90,total effective clearance_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total effective clearance_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total accurate cross_p90PR,total effective clearance_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Schalke 04,cz4a6wmzx2obyisadhgaccx7b,2qkesslfmzmgt7igvgosixg8a,A. Aouchiche,Adil Aouchiche,24,Midfielder,Algeria,Midfielder,22.0,30.0,2.0,50.0,6.0,0.0,259.0,3.0,0.0,8.0,4.0,4.0,1.0,3.0,3.0,7.0,1.0,5.0,5.0,6.0,1.0,1.0,2.0,5.0,2.0,0.0,75.76,33.33,20.0,33.33,62.5,33.33,42.86,100.0,0.8735138729150851,0.7243980516874962,2.0,3.0,0.10560568,1.0,6.0,7.0,0.42056384,24.0,7.644787644787645,10.424710424710424,0.694980694980695,17.374517374517374,2.0849420849420848,0.0,1.0424710424710424,0.0,2.77992277992278,1.38996138996139,1.38996138996139,0.3474903474903475,1.0424710424710424,1.0424710424710424,2.4324324324324325,0.3474903474903475,1.7374517374517375,1.7374517374517375,2.0849420849420848,0.3474903474903475,0.3474903474903475,0.694980694980695,1.7374517374517375,0.694980694980695,0.0,75.76,33.33,20.0,33.33,62.5,33.33,42.86,100.0,0.3035376392369021,0.2517213307022187,0.694980694980695,1.0424710424710424,0.0366969544401544,0.3474903474903475,2.0849420849420848,2.4324324324324325,0.1461418749034749,8.339768339768339,CM/AM,31,6,44,6,84,53,78,38,94,75,91,56,50,50,16,78,88,100,44,12,34,53,78,44,50,25,44,25,25,75,12,56,91,88,81,75,16,25,25,34,31,62,12,19,6,44,6,75,53,75,38,94,81,88,53,50,50,12,81,88,100,31,12,34,56,75,47,50,25,44,25,25,75,12,56,91,88,81,81,12,25,19,31,31,69,6,Bundesliga
Schalke 04,cz4a6wmzx2obyisadhgaccx7b,3ujlvpg5xlbtexe2h2oy5qcx5,N. Katić,Nikola Katic,29,Defender,Bosnia and Herzegovina,Defender,52.0,21.0,3.0,72.0,2.0,0.0,256.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,45.0,3.0,0.0,80.0,37.5,100.0,0.0,0.0,72.22,69.23,50.0,0.0,0.1263406236299608,0.0,4.0,0.32631812,0.0,3.0,3.0,0.10549731,46.0,18.28125,7.3828125,1.0546875,25.3125,0.703125,0.0,6.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.140625,0.0,0.3515625,0.0,1.40625,0.703125,0.0,0.3515625,15.8203125,1.0546875,0.0,80.0,37.5,100.0,0.0,0.0,72.22,69.23,50.0,0.0,0.044416625494908,0.0,1.40625,0.1147212140625,0.0,1.0546875,1.0546875,0.037088898046875,16.171875,CB,15,9,19,15,87,50,96,44,9,17,37,30,22,22,100,41,15,31,50,54,30,91,100,61,50,15,33,98,30,31,96,72,24,9,74,39,78,100,26,20,19,19,22,15,11,19,15,81,50,96,44,9,17,37,30,22,22,100,41,15,31,59,67,30,89,100,59,50,15,33,98,30,31,96,72,24,9,78,39,81,100,26,22,19,15,22,Bundesliga
Schalke 04,cz4a6wmzx2obyisadhgaccx7b,4xybfmps23nlo5trvgstoftux,T. Becker,Timo Becker,29,Defender,Germany,Defender,48.0,24.0,6.0,72.0,0.0,0.0,270.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,25.0,8.0,0.0,70.59,28.57,0.0,0.0,0.0,70.37,76.92,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,2.0,24.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,8.333333333333334,2.6666666666666665,0.0,70.59,28.57,0.0,0.0,0.0,70.37,76.92,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,69,23,81,42,8,54,92,27,15,27,23,31,15,15,92,50,38,35,19,19,15,23,92,100,54,15,23,23,15,35,100,100,81,15,12,31,12,12,15,12,12,12,12,69,23,77,15,8,54,92,27,15,27,23,31,15,15,85,50,27,35,19,15,15,23,92,92,54,15,23,23,15,35,100,100,81,15,12,31,12,12,15,12,12,12,12,Bundesliga
Schalke 04,cz4a6wmzx2obyisadhgaccx7b,em3hp3y4xma6guuplqgpqf7c9,H. Kuruçay,Hasan Kuruçay,29,Defender,Türkiye,Defender,43.0,20.0,6.0,63.0,0.0,1.0,226.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,72.41,33.33,0.0,0.0,0.0,68.42,42.86,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.123893805309734,7.964601769911504,2.3893805309734515,25.08849557522124,0.0,0.3982300884955752,1.1946902654867255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176991150442478,0.0,0.3982300884955752,0.0,0.0,0.0,0.0,0.0,6.371681415929204,2.7876106194690267,0.0,72.41,33.33,0.0,0.0,0.0,68.42,42.86,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,38,15,73,15,19,96,46,38,12,23,23,31,15,15,46,50,8,23,15,19,23,23,77,85,54,23,50,23,23,23,92,23,69,12,23,23,12,12,15,12,12,12,12,54,15,85,23,19,100,54,38,12,23,23,31,15,15,62,50,8,23,15,19,23,23,85,92,54,23,50,23,23,23,92,23,69,12,23,23,12,12,15,12,12,12,12,Bundesliga
Schalke 04,cz4a6wmzx2obyisadhgaccx7b,w83pbf7srb9c2wkqn01a75lg,S. El-Faouzi,Soufiane El-Faouzi,24,Midfielder,Morocco,Midfielder,37.0,36.0,1.0,72.0,2.0,0.0,270.0,1.0,0.0,5.0,2.0,3.0,0.0,7.0,7.0,19.0,0.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,0.0,66.06,9.09,33.33,71.43,60.0,44.19,11.11,50.0,0.3259408869332929,0.2739488282908943,1.0,6.0,0.18383495,3.0,7.0,5.0,0.4354235899999999,32.0,12.333333333333334,12.0,0.3333333333333333,24.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,1.0,0.0,2.333333333333333,2.333333333333333,6.333333333333333,0.0,1.6666666666666667,1.0,1.0,1.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,66.06,9.09,33.33,71.43,60.0,44.19,11.11,50.0,0.1086469623110976,0.0913162760969647,0.3333333333333333,2.0,0.0612783166666666,1.0,2.333333333333333,1.6666666666666667,0.1451411966666666,10.666666666666666,CM/AM,84,22,28,53,9,53,41,38,62,44,72,19,75,75,94,38,88,72,16,50,94,25,69,81,50,6,19,69,69,69,25,31,38,56,25,41,56,62,56,50,19,69,34,69,12,19,38,6,53,31,38,50,38,66,19,75,75,91,38,75,69,12,44,88,12,69,69,50,6,19,69,69,69,25,31,38,50,25,19,53,62,44,41,19,62,19,Bundesliga
Hamburger SV,75xi6hloabmnjn2kzgj1g8h1s,6rxd6ltpl30qmksb5fkwrl756,N. Capaldo,Nicolás Capaldo,28,Midfielder,Argentina,Midfielder,40.0,39.0,3.0,77.0,2.0,0.0,270.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,20.0,0.0,6.0,0.0,2.0,10.0,0.0,2.0,10.0,5.0,0.0,72.64,21.43,66.67,0.0,0.0,42.55,15.38,62.5,0.1388964980110149,0.2208087547512788,0.0,3.0,0.07832444,2.0,5.0,7.0,0.3048377799999999,50.0,13.333333333333334,13.0,1.0,25.666666666666668,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,6.666666666666667,0.0,2.0,0.0,0.6666666666666666,3.333333333333333,0.0,0.6666666666666666,3.333333333333333,1.6666666666666667,0.0,72.64,21.43,66.67,0.0,0.0,42.55,15.38,62.5,0.0462988326703383,0.0736029182504262,0.0,1.0,0.0261081466666666,0.6666666666666666,1.6666666666666667,2.333333333333333,0.1016125933333332,16.666666666666668,RM/RCM,80,60,50,60,20,60,60,60,20,20,30,20,40,30,100,50,100,40,20,100,30,50,100,80,60,40,20,80,30,40,60,60,60,20,20,30,50,40,70,50,40,40,60,80,60,40,60,20,60,60,60,20,20,30,20,40,20,100,50,100,40,20,100,30,50,100,80,60,40,20,80,30,40,60,60,60,20,20,30,40,40,70,40,40,40,60,Bundesliga
Hamburger SV,75xi6hloabmnjn2kzgj1g8h1s,849wrp9wm8cjyrbshlaukyz56,N. Remberg,Nicolai Remberg,26,Midfielder,Germany,Midfielder,68.0,57.0,2.0,125.0,1.0,0.0,270.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,9.0,3.0,0.0,89.93,66.67,0.0,0.0,100.0,52.38,62.5,100.0,0.0820370411487457,0.056524502041632,0.0,2.0,0.03932202,1.0,15.0,8.0,0.2587487899999999,67.0,22.666666666666668,19.0,0.6666666666666666,41.66666666666666,0.3333333333333333,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,1.6666666666666667,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,1.0,0.0,89.93,66.67,0.0,0.0,100.0,52.38,62.5,100.0,0.0273456803829152,0.018841500680544,0.0,0.6666666666666666,0.01310734,0.3333333333333333,5.0,2.6666666666666665,0.0862495966666666,22.33333333333333,DM/CM,72,44,28,56,19,50,72,44,28,19,42,25,44,42,50,36,67,56,36,67,31,36,81,58,53,67,75,36,31,97,61,75,94,33,17,25,22,17,31,81,50,67,61,61,44,22,56,17,50,69,44,19,19,39,25,42,39,50,36,64,53,33,61,31,36,81,53,53,67,75,36,31,97,61,75,94,28,17,25,19,17,25,78,50,61,61,Bundesliga
Hamburger SV,75xi6hloabmnjn2kzgj1g8h1s,biuovem90utcyzda58nixtaay,A. Grønbæk,Albert Grønbæk,25,Midfielder,Denmark,Midfielder,31.0,48.0,6.0,77.0,3.0,0.0,270.0,0.0,0.0,3.0,0.0,3.0,1.0,8.0,8.0,19.0,0.0,1.0,2.0,4.0,8.0,4.0,2.0,0.0,6.0,0.0,76.24,60.0,15.38,50.0,66.67,54.29,0.0,85.71,0.1370663567650444,0.3406292132638804,2.0,6.0,0.17166715,5.0,7.0,10.0,0.4636892699999999,33.0,10.333333333333334,16.0,2.0,25.666666666666668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,2.6666666666666665,2.6666666666666665,6.333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.0,2.0,0.0,76.24,60.0,15.38,50.0,66.67,54.29,0.0,85.71,0.0456887855883481,0.1135430710879601,0.6666666666666666,2.0,0.0572223833333333,1.6666666666666667,2.333333333333333,3.333333333333333,0.1545630899999999,11.0,CM/AM,56,56,88,62,28,53,16,38,25,16,72,56,84,81,94,38,28,59,25,100,81,53,6,97,50,31,62,19,44,84,69,16,75,19,44,75,56,56,84,50,66,75,44,50,47,88,50,19,53,16,38,19,16,66,38,81,81,91,38,19,56,25,100,81,44,6,94,50,31,62,19,44,84,69,16,75,19,38,69,53,56,81,41,56,75,25,Bundesliga
Hamburger SV,75xi6hloabmnjn2kzgj1g8h1s,fs5utga62tud5s06xj27qdat,J. Torunarigha,Jordan Torunarigha,29,Defender,Nigeria,Defender,79.0,17.0,7.0,96.0,0.0,0.0,217.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,83.48,46.67,0.0,0.0,0.0,33.33,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.764976958525345,7.050691244239632,2.903225806451613,39.81566820276498,0.0,0.0,2.4884792626728114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.317972350230415,0.0,1.6589861751152075,0.0,0.0,0.0,0.0,0.0,7.880184331797236,0.0,0.0,83.48,46.67,0.0,0.0,0.0,33.33,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,100,8,92,38,19,46,81,38,12,23,23,31,15,15,31,50,65,23,15,19,23,23,92,8,54,69,69,23,23,23,15,38,8,12,23,23,12,12,15,12,12,12,12,100,8,100,69,19,46,85,38,12,23,23,31,15,15,38,50,77,23,15,19,23,23,100,8,54,69,69,23,23,23,15,38,8,12,23,23,12,12,15,12,12,12,12,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,David Raum,28,Defender,Germany,Defender,61.0,116.0,6.0,167.0,13.0,0.0,270.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,10.0,7.0,1.0,0.0,89.3,50.0,31.25,0.0,33.33,15.38,0.0,100.0,0.1341495278900661,1.3740141245133255,1.0,14.0,0.33235461,4.0,19.0,16.0,0.8740900000000006,75.0,20.33333333333333,38.66666666666666,2.0,55.66666666666666,4.333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,0.0,3.333333333333333,2.333333333333333,0.3333333333333333,0.0,89.3,50.0,31.25,0.0,33.33,15.38,0.0,100.0,0.0447165092966886,0.4580047081711085,0.3333333333333333,4.666666666666667,0.11078487,1.3333333333333333,6.333333333333333,5.333333333333333,0.2913633333333335,25.0,LB/LCB,77,100,73,100,100,46,15,38,73,23,92,88,31,31,8,50,38,65,73,19,23,96,31,19,54,85,81,92,23,54,8,12,100,46,92,58,92,85,81,100,88,92,100,77,100,65,100,100,46,12,38,65,23,92,81,31,31,8,50,38,54,73,19,23,92,31,19,54,85,81,92,23,54,8,12,100,46,92,54,92,85,81,100,88,92,100,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,Ezechiel Banzuzi,21,Midfielder,Netherlands,Midfielder,30.0,63.0,4.0,92.0,3.0,0.0,263.0,4.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,17.0,0.0,0.0,1.0,7.0,5.0,1.0,1.0,3.0,4.0,0.0,88.46,100.0,100.0,33.33,25.0,45.95,80.0,57.14,0.5816345567150507,0.2425360163072936,1.0,6.0,0.12278747,1.0,11.0,9.0,0.25982781,41.0,10.26615969581749,21.558935361216733,1.3688212927756656,31.482889733840302,1.0266159695817492,0.0,1.3688212927756656,0.3422053231939164,1.3688212927756656,1.3688212927756656,0.0,0.0,1.0266159695817492,1.0266159695817492,5.817490494296578,0.0,0.0,0.3422053231939164,2.3954372623574147,1.711026615969582,0.3422053231939164,0.3422053231939164,1.0266159695817492,1.3688212927756656,0.0,88.46,100.0,100.0,33.33,25.0,45.95,80.0,57.14,0.1990384414614242,0.0829971158466023,0.3422053231939164,2.0532319391634983,0.0420185258555133,0.3422053231939164,3.76425855513308,3.0798479087452475,0.0889144596958174,14.030418250950571,CM/AM,50,75,72,75,28,53,91,81,44,75,9,19,50,50,78,38,9,38,59,81,34,25,56,66,50,88,97,100,25,28,38,100,44,75,19,41,56,50,25,75,44,38,75,44,75,75,75,28,53,88,78,41,75,9,19,44,44,75,38,9,28,56,72,22,19,53,62,50,88,97,100,25,28,38,100,44,69,12,31,62,44,12,75,41,38,62,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,8mkkchf0ysdf78r0lncd73klw,A. Nusa,Antonio Nusa,21,Midfielder,Norway,Midfielder,14.0,56.0,2.0,68.0,5.0,0.0,252.0,0.0,2.0,8.0,6.0,2.0,0.0,15.0,16.0,21.0,2.0,0.0,5.0,14.0,8.0,9.0,2.0,0.0,2.0,0.0,76.4,40.0,33.33,60.0,62.5,60.0,0.0,50.0,0.6932914120474821,0.3816173874232721,6.0,11.0,0.3701290599999999,3.0,4.0,5.0,0.3239284499999999,25.0,5.0,20.0,0.7142857142857143,24.28571428571429,1.7857142857142858,0.0,0.0,0.7142857142857143,2.857142857142857,2.142857142857143,0.7142857142857143,0.0,5.357142857142858,5.714285714285714,7.500000000000001,0.7142857142857143,0.0,1.7857142857142858,5.0,2.857142857142857,3.2142857142857144,0.7142857142857143,0.0,0.7142857142857143,0.0,76.4,40.0,33.33,60.0,62.5,60.0,0.0,50.0,0.2476040757312436,0.13629192407974,2.142857142857143,3.928571428571429,0.1321889499999999,1.0714285714285714,1.4285714285714286,1.7857142857142858,0.1156887321428571,8.928571428571429,LM/LCM,33,100,33,33,100,67,33,100,100,100,83,33,100,100,67,100,33,100,100,100,100,33,33,67,67,100,100,100,50,100,33,33,100,100,67,100,100,100,67,33,50,33,33,33,100,33,33,100,67,33,100,100,100,100,33,100,100,100,100,33,100,100,100,100,33,33,67,67,100,100,100,50,100,33,33,100,100,100,100,100,100,100,33,67,33,33,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,eapihgte8ydc4g6hzygsx2e39,W. Orbán,Willi Orbán,33,Defender,Hungary,Defender,109.0,137.0,7.0,246.0,0.0,0.0,270.0,12.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,8.0,3.0,0.0,0.0,19.0,0.0,0.0,91.79,50.0,0.0,0.0,28.57,60.0,66.67,0.0,0.9701494774296816,0.0,0.0,9.0,0.17522602,5.0,31.0,29.0,0.4328968399999999,174.0,36.333333333333336,45.66666666666666,2.333333333333333,82.0,0.0,0.0,4.0,0.0,2.333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.6666666666666665,1.0,0.0,0.0,6.333333333333333,0.0,0.0,91.79,50.0,0.0,0.0,28.57,60.0,66.67,0.0,0.3233831591432272,0.0,0.0,3.0,0.0584086733333333,1.6666666666666667,10.333333333333334,9.666666666666666,0.1442989466666666,58.0,CB,74,96,56,96,20,50,81,44,100,100,37,30,22,22,57,91,15,91,93,80,30,43,59,6,50,89,56,43,30,70,37,65,6,100,22,39,93,89,100,96,96,89,96,70,96,56,96,20,50,81,44,100,100,37,30,22,22,52,83,9,83,93,74,30,43,57,6,50,89,56,43,30,70,37,65,6,100,22,39,93,89,100,96,96,85,96,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,Yuito Suzuki,24,Midfielder,Japan,Midfielder,21.0,51.0,1.0,72.0,4.0,0.0,240.0,1.0,0.0,6.0,5.0,1.0,1.0,9.0,9.0,6.0,3.0,1.0,4.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,90.0,100.0,0.0,33.33,66.67,27.27,50.0,0.0,0.9811524507782048,0.2246049905397079,1.0,5.0,0.12087314,3.0,9.0,6.0,0.19994965,39.0,7.875,19.125,0.375,27.0,1.5,0.0,0.375,0.0,2.25,1.875,0.375,0.375,3.375,3.375,2.25,1.125,0.375,1.5,3.75,0.75,1.125,0.0,0.375,0.0,0.0,90.0,100.0,0.0,33.33,66.67,27.27,50.0,0.0,0.3679321690418268,0.0842268714523904,0.375,1.875,0.0453274275,1.125,3.375,2.25,0.07498111875,14.625,CM/AM,22,69,28,53,56,53,41,38,78,91,38,56,94,91,6,100,28,88,75,28,69,6,22,6,50,94,97,6,25,84,6,69,6,94,12,41,41,44,56,62,25,19,66,25,69,31,56,56,53,44,38,75,88,31,62,94,94,6,100,31,88,75,25,75,6,19,6,50,94,97,6,25,84,6,69,6,94,19,38,44,50,62,62,25,19,75,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,6a0w73agnkslcc6gea1jxxzvt,N. Beste,Niklas Beste,27,Midfielder,Germany,Midfielder,24.0,37.0,4.0,56.0,3.0,0.0,201.0,0.0,1.0,3.0,1.0,2.0,1.0,6.0,6.0,9.0,0.0,1.0,0.0,2.0,3.0,4.0,5.0,5.0,1.0,0.0,82.35,80.0,33.33,66.67,0.0,52.94,0.0,50.0,0.1377487329644799,0.4593497985438091,1.0,4.0,0.07958466,1.0,3.0,7.0,0.27368724,24.0,10.746268656716415,16.567164179104477,1.791044776119403,25.07462686567164,1.343283582089552,0.0,0.0,0.4477611940298507,1.343283582089552,0.4477611940298507,0.8955223880597015,0.4477611940298507,2.686567164179104,2.686567164179104,4.029850746268656,0.0,0.4477611940298507,0.0,0.8955223880597015,1.343283582089552,1.791044776119403,2.238805970149253,2.238805970149253,0.4477611940298507,0.0,82.35,80.0,33.33,66.67,0.0,52.94,0.0,50.0,0.0616785371482745,0.2056790142733473,0.4477611940298507,1.791044776119403,0.0356349223880597,0.4477611940298507,1.343283582089552,3.134328358208955,0.1225465253731343,10.746268656716415,RB/RCB,8,31,46,8,46,54,8,69,62,62,85,73,92,88,19,50,8,35,42,69,100,85,27,12,54,77,100,85,73,35,31,8,19,54,62,73,85,69,38,31,62,46,23,38,69,54,31,62,54,8,85,62,69,92,85,100,100,38,50,8,35,46,85,100,85,38,15,54,77,100,85,73,35,31,8,19,54,85,85,100,77,46,31,62,54,38,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,6o2v57d92t1mejod24gmufcut,P. Lienhart,Philipp Lienhart,30,Defender,Austria,Defender,96.0,78.0,10.0,174.0,2.0,0.0,249.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,14.0,1.0,0.0,91.1,45.45,0.0,0.0,0.0,63.64,66.67,100.0,0.0,0.1573611865233999,0.0,11.0,0.22533249,2.0,28.0,22.0,0.4222658099999999,117.0,34.69879518072289,28.19277108433735,3.614457831325301,62.89156626506024,0.7228915662650602,0.0,2.891566265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0602409638554215,0.0,1.0843373493975903,0.0,0.3614457831325301,1.8072289156626504,0.0,0.0,5.0602409638554215,0.3614457831325301,0.0,91.1,45.45,0.0,0.0,0.0,63.64,66.67,100.0,0.0,0.0568775372976144,0.0,3.975903614457832,0.081445478313253,0.7228915662650602,10.120481927710845,7.951807228915663,0.1526261963855421,42.28915662650603,CB,48,85,78,74,87,50,59,44,9,17,37,30,22,22,50,41,48,31,22,93,30,43,31,24,50,78,44,43,30,31,52,65,94,9,89,39,96,93,76,93,91,85,78,56,93,81,89,89,50,59,44,9,17,37,30,22,22,56,41,48,31,26,93,30,43,41,37,50,78,44,43,30,31,52,65,94,9,89,39,96,93,78,93,93,89,81,Bundesliga
