Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total attempts obox_Total,total ontarget attempt_Total,total blocked scoring att_Total,total goals_Total,total big chances saved_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total attempts obox_p90,total ontarget attempt_p90,total blocked scoring att_p90,total goals_p90,total big chances saved_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total attempts obox_TotalPR,total ontarget attempt_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total attempts obox_p90PR,total ontarget attempt_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,77r4hf2uohwyjw93tfx6sk9gp,F. Čech,Frantisek Cech,28,Defender,Czechia,Defender,208.0,0.0,108.0,5.0,316.0,7.0,0.0,1.0,4.0,3.0,3.0,3.0,25.0,34.0,6.0,546.0,4.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,92.13,29.41,0.0,33.33,50.0,49.02,46.67,46.15,0.4466900066762034,0.058009542881682,1.0,3.0,0.07012502,1.0,23.0,21.0,0.5156118799999998,169.0,34.285714285714285,0.0,17.802197802197803,0.8241758241758242,52.08791208791209,1.153846153846154,0.0,0.1648351648351648,0.6593406593406593,0.4945054945054945,0.4945054945054945,0.4945054945054945,4.120879120879121,5.604395604395605,0.989010989010989,0.6593406593406593,0.6593406593406593,0.1648351648351648,0.989010989010989,0.1648351648351648,0.3296703296703296,0.1648351648351648,0.1648351648351648,0.0,0.0,0.0,92.13,29.41,0.0,33.33,50.0,49.02,46.67,46.15,0.0736302208806928,0.0095620125629146,0.1648351648351648,0.4945054945054945,0.0115590692307692,0.1648351648351648,3.791208791208792,3.4615384615384617,0.0849909692307692,27.857142857142858,CB,75,27,83,12,79,30,41,23,65,65,62,61,50,65,50,41,32,51,66,67,80,73,84,46,51,51,92,8,27,47,84,21,21,23,67,23,72,49,44,45,75,64,58,65,77,27,81,8,83,27,41,15,56,58,62,60,38,58,50,40,25,56,58,65,77,77,79,46,51,51,92,8,27,47,84,21,21,23,60,15,71,48,50,35,73,60,52,71,Czech League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,a39nidkjopd50d1gk58soo1cl,M. van Buren,Mick van Buren,34,Attacker,Netherlands,Striker,36.0,2.0,79.0,1.0,113.0,4.0,1.0,7.0,11.0,10.0,14.0,16.0,27.0,10.0,3.0,571.0,31.0,6.0,8.0,6.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,76.35,33.33,25.0,57.14,63.64,40.3,23.53,66.67,1.3017572118334917,0.5941348293217612,1.0,18.0,0.5561637800000001,4.0,8.0,3.0,0.5221765199999998,42.0,5.674255691768827,0.3152364273204904,12.45183887915937,0.1576182136602452,17.810858143607707,0.6304728546409808,0.1576182136602452,1.1033274956217165,1.733800350262697,1.576182136602452,2.206654991243433,2.521891418563923,4.25569176882662,1.576182136602452,0.4728546409807356,4.886164623467601,0.9457092819614712,1.2609457092819616,0.9457092819614712,0.1576182136602452,1.1033274956217165,0.1576182136602452,0.3152364273204904,0.0,0.0,0.0,76.35,33.33,25.0,57.14,63.64,40.3,23.53,66.67,0.2051806463485363,0.0936464704710306,0.1576182136602452,2.8371278458844134,0.0876615415061296,0.6304728546409808,1.2609457092819616,0.4728546409807356,0.0823045302977232,6.619964973730298,ST,91,78,90,37,93,37,80,78,51,70,80,88,80,94,93,87,55,90,95,32,89,33,71,51,51,49,73,44,66,90,98,41,17,70,56,76,27,95,95,80,85,38,78,95,78,68,83,29,85,20,71,63,27,41,61,63,44,85,76,61,34,80,83,20,76,27,61,51,51,49,73,44,66,90,98,41,17,70,32,63,20,90,88,71,66,22,66,85,Czech League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,bptjm5hzs0fiincv8xzwq4m0a,F. Čihák,Filip Cihák,27,Defender,Czechia,Defender,281.0,1.0,126.0,28.0,406.0,25.0,0.0,4.0,10.0,9.0,8.0,9.0,49.0,36.0,12.0,720.0,16.0,8.0,4.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,89.43,51.85,100.0,50.0,30.0,54.44,58.14,41.67,1.3009719405834712,0.2278800566829487,1.0,6.0,0.11734643,2.0,28.0,33.0,0.7896823899999996,289.0,35.125,0.125,15.75,3.5,50.75,3.125,0.0,0.5,1.25,1.125,1.0,1.125,6.125,4.5,1.5,2.0,1.0,0.5,0.625,0.125,0.375,0.125,0.0,0.0,0.0,0.0,89.43,51.85,100.0,50.0,30.0,54.44,58.14,41.67,0.1626214925729339,0.0284850070853685,0.125,0.75,0.01466830375,0.25,3.5,4.125,0.0987102987499999,36.125,CB,90,68,88,94,92,92,41,78,95,98,95,96,98,74,90,94,73,88,56,67,98,73,36,46,51,51,73,65,99,56,59,33,56,19,100,60,72,78,73,69,82,89,83,96,79,58,75,73,79,85,41,59,90,96,86,90,81,36,76,88,50,81,46,53,85,66,36,46,51,51,73,65,99,56,59,33,56,19,94,42,61,68,62,55,64,74,60,85,Czech League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,cf3ufh2lfaers984e4bv0lk2d,D. Trubač,Daniel Trubac,29,Midfielder,Czechia,Midfielder,65.0,2.0,104.0,6.0,167.0,3.0,0.0,4.0,9.0,8.0,13.0,13.0,19.0,4.0,0.0,499.0,22.0,6.0,6.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,86.98,42.86,16.67,46.15,22.22,43.18,50.0,75.0,0.662218929557236,0.3441467012290115,5.0,11.0,0.34439451,6.0,9.0,15.0,0.63484115,62.0,11.723446893787576,0.3607214428857715,18.75751503006012,1.0821643286573146,30.120240480961925,0.5410821643286573,0.0,0.7214428857715431,1.623246492985972,1.4428857715430865,2.344689378757515,2.344689378757515,3.4268537074148298,0.7214428857715431,0.0,3.967935871743487,1.0821643286573146,1.0821643286573146,0.5410821643286573,0.1803607214428857,0.3607214428857715,0.9018036072144288,0.0,0.0,0.0,0.0,86.98,42.86,16.67,46.15,22.22,43.18,50.0,75.0,0.1194382838880786,0.0620705473158537,0.9018036072144288,1.983967935871744,0.0621152422845691,1.0821643286573146,1.623246492985972,2.705410821643287,0.1145004078156312,11.182364729458918,DM/CM,42,68,64,32,52,42,36,42,74,100,98,98,39,29,5,97,53,94,21,18,67,95,39,48,52,52,77,39,59,39,48,12,58,79,70,52,85,76,88,77,30,42,52,33,21,67,61,6,48,39,36,42,82,100,97,97,18,18,5,97,45,97,18,12,64,94,39,48,52,52,77,39,59,39,48,12,58,79,67,45,79,79,91,82,18,42,52,18,Czech League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,dp217lcujazwh6x67xxws4fai,T. Čvančara,Tomás Cvancara,26,Attacker,Czechia,Striker,11.0,2.0,35.0,0.0,44.0,4.0,1.0,4.0,3.0,2.0,7.0,8.0,11.0,8.0,0.0,253.0,9.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75.86,0.0,50.0,42.86,33.33,32.35,36.36,0.0,0.6248881898299472,0.4150933182582762,1.0,2.0,0.0676985,3.0,1.0,3.0,0.4822468099999999,12.0,3.91304347826087,0.7114624505928854,12.450592885375496,0.0,15.65217391304348,1.4229249011857708,0.3557312252964427,1.4229249011857708,1.067193675889328,0.7114624505928854,2.490118577075099,2.845849802371541,3.91304347826087,2.845849802371541,0.0,3.2015810276679844,1.4229249011857708,1.067193675889328,0.0,0.3557312252964427,0.3557312252964427,0.3557312252964427,0.3557312252964427,0.0,0.0,0.0,75.86,0.0,50.0,42.86,33.33,32.35,36.36,0.0,0.2222922414414832,0.1476616547163828,0.3557312252964427,0.7114624505928854,0.0240824703557312,1.067193675889328,0.3557312252964427,1.067193675889328,0.1715502486166008,4.2687747035573125,ST,30,78,51,15,44,37,80,51,4,6,41,46,9,87,21,6,28,54,11,32,15,33,48,51,51,49,71,15,94,61,46,22,39,11,22,66,27,32,39,72,16,38,76,28,54,90,80,15,66,56,100,88,2,5,68,71,29,100,21,22,56,73,11,44,20,46,63,51,51,49,71,15,94,61,46,22,39,11,39,93,39,37,46,83,17,51,93,49,Czech League
Hradec Králové,1v75g4bk8vzrvu0jmaro6lila,xbp16o2bijkl84w1lklyua51,S. Dancák,Samuel Dancák,28,Midfielder,Slovakia,Midfielder,95.0,0.0,116.0,10.0,211.0,4.0,1.0,6.0,3.0,0.0,5.0,5.0,22.0,4.0,5.0,441.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,87.55,76.92,0.0,80.0,66.67,55.0,50.0,55.56,0.9294753803072032,0.5344370641892064,2.0,9.0,0.2113525,5.0,28.0,22.0,1.07434422,118.0,19.387755102040813,0.0,23.6734693877551,2.0408163265306123,43.06122448979592,0.8163265306122448,0.2040816326530612,1.2244897959183672,0.6122448979591836,0.0,1.020408163265306,1.020408163265306,4.489795918367347,0.8163265306122448,1.020408163265306,0.8163265306122448,1.020408163265306,0.8163265306122448,1.020408163265306,0.6122448979591836,0.4081632653061224,0.2040816326530612,0.0,0.0,0.0,0.0,87.55,76.92,0.0,80.0,66.67,55.0,50.0,55.56,0.189688853123919,0.1090687886100421,0.4081632653061224,1.8367346938775508,0.0431331632653061,1.020408163265306,5.7142857142857135,4.489795918367347,0.2192539224489795,24.081632653061224,DM/CM,59,23,67,47,64,56,83,64,29,14,61,56,52,29,50,39,38,77,47,48,67,29,39,48,52,52,82,94,23,83,97,61,58,33,85,67,45,64,61,68,76,61,82,67,70,23,88,64,73,58,85,82,24,14,70,67,55,27,61,39,39,82,48,52,76,30,39,48,52,52,82,94,23,83,97,61,58,33,88,79,58,73,73,79,88,70,94,82,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,2ijin6mf3w7hbzuju1jpmoq8l,L. Masopust,Lukás Masopust,33,Midfielder,Czechia,Midfielder,83.0,2.0,89.0,11.0,170.0,2.0,0.0,8.0,5.0,3.0,11.0,12.0,36.0,13.0,9.0,607.0,8.0,7.0,6.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,75.89,30.56,20.0,54.55,0.0,50.7,20.0,42.86,0.4455631469288975,0.5998411080329424,1.0,4.0,0.08007474,1.0,19.0,26.0,0.7098780299999998,98.0,12.30642504118616,0.2965403624382207,13.196046128500823,1.6309719934102145,25.20593080724877,0.2965403624382207,0.0,1.186161449752883,0.7413509060955519,0.4448105436573311,1.6309719934102145,1.7792421746293243,5.337726523887974,1.9275123558484348,1.3344316309719937,1.186161449752883,1.037891268533773,0.8896210873146623,1.3344316309719937,0.2965403624382207,0.0,0.2965403624382207,0.0,0.0,0.0,0.0,75.89,30.56,20.0,54.55,0.0,50.7,20.0,42.86,0.0660637285397047,0.0889385497907163,0.1482701812191103,0.5930807248764415,0.0118726962108731,0.1482701812191103,2.817133443163097,3.8550247116968697,0.105253744151565,14.530477759472817,DM/CM,52,68,52,61,55,29,36,88,47,68,94,94,91,85,91,71,67,94,82,33,17,53,39,48,52,52,21,18,68,52,17,42,14,23,55,82,23,27,21,23,64,76,61,58,33,58,39,42,30,21,36,79,39,64,88,88,70,70,85,61,42,88,61,27,17,36,39,48,52,52,21,18,68,52,17,42,14,23,42,70,12,21,15,18,55,64,45,48,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,6i65quse9pjdu8z2um61md8gk,M. Lexa,Milan Lexa,22,Midfielder,Czechia,Midfielder,13.0,10.0,67.0,3.0,70.0,2.0,0.0,19.0,6.0,2.0,14.0,15.0,17.0,1.0,2.0,347.0,16.0,2.0,7.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,69.31,23.08,35.71,50.0,33.33,30.36,20.0,50.0,0.4437574459253982,1.8481808037973493,1.0,6.0,0.15780068,7.0,8.0,14.0,1.06185756,41.0,3.371757925072046,2.593659942363112,17.37752161383285,0.7780979827089337,18.155619596541783,0.5187319884726225,0.0,4.927953890489913,1.5561959654178674,0.5187319884726225,3.631123919308357,3.890489913544669,4.409221902017291,0.2593659942363112,0.5187319884726225,4.14985590778098,0.5187319884726225,1.8155619596541783,0.7780979827089337,1.037463976945245,0.5187319884726225,0.7780979827089337,0.0,0.0,0.0,0.0,69.31,23.08,35.71,50.0,33.33,30.36,20.0,50.0,0.115095591162207,0.4793552517053643,0.2593659942363112,1.5561959654178674,0.0409281302593659,1.8155619596541783,2.07492795389049,3.631123919308357,0.2754097417867435,10.63400576368876,CM/AM,8,94,48,30,21,36,25,98,34,27,85,85,42,12,44,76,15,84,46,61,49,66,24,50,50,49,8,15,85,51,62,10,27,24,31,98,25,38,31,86,43,53,85,35,4,98,60,31,21,50,25,100,50,31,92,92,48,12,48,88,10,88,50,79,58,85,24,50,50,49,8,15,85,51,62,10,27,24,46,100,25,48,42,98,44,67,98,48,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,6marp4xhjkoal9ax2zx9kap78,L. Mašek,Lukás Masek,22,Attacker,Czechia,Striker,10.0,0.0,28.0,0.0,38.0,18.0,0.0,2.0,19.0,18.0,4.0,4.0,37.0,4.0,0.0,470.0,36.0,14.0,2.0,3.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,54.29,0.0,0.0,50.0,52.63,47.44,50.0,100.0,1.6345814138221666,0.0696094079599334,0.0,2.0,0.2813051099999999,0.0,1.0,1.0,0.0188271699999999,13.0,1.9148936170212765,0.0,5.361702127659575,0.0,7.276595744680851,3.4468085106382977,0.0,0.3829787234042553,3.638297872340425,3.4468085106382977,0.7659574468085106,0.7659574468085106,7.085106382978723,0.7659574468085106,0.0,6.893617021276596,2.680851063829788,0.3829787234042553,0.5744680851063829,0.1914893617021276,1.9148936170212765,0.1914893617021276,0.5744680851063829,0.0,0.0,0.0,54.29,0.0,0.0,50.0,52.63,47.44,50.0,100.0,0.313004951582968,0.0133294610987106,0.0,0.3829787234042553,0.0538669359574467,0.0,0.1914893617021276,0.1914893617021276,0.0036052027659574,2.48936170212766,ST,24,26,27,15,28,91,34,29,100,99,17,17,90,61,21,96,100,35,70,32,100,33,84,51,51,49,10,15,26,76,90,80,73,95,76,15,10,32,76,13,16,12,5,35,17,26,15,15,10,85,34,20,95,95,17,12,93,49,21,95,93,32,56,24,98,32,88,51,51,49,10,15,26,76,90,80,73,95,66,7,10,29,71,13,5,7,2,15,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,73akea5hi9ygl6lbnd5thp79w,P. Dulay,Patrik Dulay,21,Midfielder,Slovakia,Midfielder,9.0,1.0,36.0,3.0,44.0,1.0,1.0,4.0,9.0,6.0,12.0,13.0,19.0,6.0,1.0,421.0,20.0,2.0,3.0,9.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,66.67,60.0,11.11,25.0,44.44,35.85,14.29,69.23,1.069491893091707,0.3226339358777125,4.0,9.0,0.28788516,6.0,0.0,2.0,0.39438308,16.0,1.9239904988123515,0.2137767220902612,7.695961995249406,0.6413301662707838,9.406175771971496,0.2137767220902612,0.2137767220902612,0.8551068883610451,1.9239904988123515,1.2826603325415675,2.565320665083135,2.7790973871733966,4.061757719714964,1.2826603325415675,0.2137767220902612,4.275534441805226,0.4275534441805225,0.6413301662707838,1.9239904988123515,0.6413301662707838,0.8551068883610451,0.6413301662707838,0.6413301662707838,0.0,0.0,0.0,66.67,60.0,11.11,25.0,44.44,35.85,14.29,69.23,0.2286324712072532,0.0689716252470169,0.8551068883610451,1.9239904988123515,0.0615431458432303,1.2826603325415675,0.0,0.4275534441805225,0.0843099220902612,3.4204275534441804,RM/RCM,12,31,12,31,12,12,69,31,81,88,62,62,50,38,38,62,12,38,88,56,81,88,100,56,56,56,12,88,44,25,75,25,12,88,88,38,75,50,50,81,12,12,25,12,12,25,12,25,12,12,62,38,88,88,75,75,62,38,38,88,12,50,100,50,88,100,100,56,56,56,12,88,44,25,75,25,12,88,100,25,100,50,62,88,12,12,38,12,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,7bdvpsz3j3cr38n0ltxqaj5jp,J. Mikula,Jan Mikula,34,Defender,Czechia,Defender,52.0,0.0,28.0,7.0,80.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,4.0,292.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92,38.89,0.0,0.0,0.0,70.0,60.0,66.67,0.0,0.0852594228156333,0.0,0.0,0.0,1.0,5.0,6.0,0.1977008599999999,39.0,16.027397260273972,0.0,8.63013698630137,2.1575342465753424,24.65753424657534,0.9246575342465754,0.3082191780821918,0.3082191780821918,0.0,0.0,0.0,0.0,4.315068493150685,1.5410958904109588,1.2328767123287672,0.6164383561643836,1.5410958904109588,0.0,1.2328767123287672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.92,38.89,0.0,0.0,0.0,70.0,60.0,66.67,0.0,0.0262785892239965,0.0,0.0,0.0,0.3082191780821918,1.5410958904109588,1.8493150684931507,0.0609351965753424,12.02054794520548,CB,8,27,2,23,6,17,89,23,7,11,11,11,18,6,32,19,50,20,44,25,21,31,36,46,51,51,19,19,27,20,21,94,64,61,8,27,29,10,10,45,8,9,10,10,21,27,12,33,17,17,96,29,7,11,11,11,42,6,65,31,88,20,65,25,21,31,36,46,51,51,19,19,27,20,21,94,64,61,8,38,29,10,10,67,21,19,21,15,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,7q8yzcaejglf2h1ho7iukqtxw,A. Kayondo,Aziz Kayondo,23,Defender,Uganda,Defender,72.0,8.0,110.0,9.0,174.0,3.0,0.0,13.0,9.0,4.0,24.0,24.0,56.0,16.0,8.0,720.0,8.0,21.0,8.0,17.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,85.71,36.0,23.53,33.33,22.22,57.73,25.0,70.83,0.6588031891113706,1.1888720645663358,3.0,18.0,0.4764006999999999,9.0,19.0,24.0,1.31891887,91.0,9.0,1.0,13.75,1.125,21.75,0.375,0.0,1.625,1.125,0.5,3.0,3.0,7.0,2.0,1.0,1.0,2.625,1.0,2.125,0.625,0.25,0.375,0.125,0.0,0.0,0.0,85.71,36.0,23.53,33.33,22.22,57.73,25.0,70.83,0.0823503986389213,0.1486090080707919,0.375,2.25,0.0595500874999999,1.125,2.375,3.0,0.16486485875,11.375,LB/LCB,45,92,85,42,65,15,38,100,100,100,100,100,100,65,92,68,100,100,95,100,85,95,85,50,52,52,80,40,60,50,50,60,10,40,100,95,98,100,100,100,68,80,100,65,25,75,50,30,40,10,38,85,90,75,100,100,100,55,70,40,100,95,90,85,70,85,75,50,52,52,80,40,60,50,50,60,10,40,90,80,90,100,95,95,50,40,80,45,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,8uvwdn4qumwhi0pl5kx9dx3sa,V. Stránský,Vojtech Stránsky,23,Midfielder,Czechia,Midfielder,38.0,1.0,26.0,6.0,63.0,3.0,0.0,1.0,10.0,3.0,1.0,1.0,13.0,6.0,4.0,265.0,5.0,4.0,0.0,5.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,74.12,60.0,16.67,0.0,30.0,46.43,42.86,83.33,0.6310432921062252,0.1068755617947579,5.0,1.0,0.05491138,0.0,5.0,6.0,0.23527307,38.0,12.90566037735849,0.3396226415094339,8.830188679245282,2.037735849056604,21.39622641509434,1.018867924528302,0.0,0.3396226415094339,3.39622641509434,1.018867924528302,0.3396226415094339,0.3396226415094339,4.415094339622641,2.037735849056604,1.3584905660377358,1.6981132075471697,1.3584905660377358,0.0,1.6981132075471697,2.3773584905660377,1.018867924528302,1.018867924528302,0.3396226415094339,0.0,0.0,0.0,74.12,60.0,16.67,0.0,30.0,46.43,42.86,83.33,0.2143165897719255,0.0362973606095404,1.6981132075471697,0.3396226415094339,0.0186491479245283,0.0,1.6981132075471697,2.037735849056604,0.0799040615094339,12.90566037735849,DM/CM,18,53,9,32,15,42,36,18,82,68,12,12,11,42,44,50,23,8,47,85,80,74,85,48,52,52,12,85,59,8,64,23,35,94,67,24,85,8,9,9,12,15,27,18,39,64,9,61,12,64,36,27,100,91,15,15,52,82,91,67,67,8,76,97,97,97,91,48,52,52,12,85,59,8,64,23,35,94,91,30,97,9,21,9,24,24,36,33,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,8yw0no16xd4sgbpvwx95d7uac,F. Faye,Fallou Faye,20,Midfielder,Senegal,Midfielder,47.0,0.0,79.0,15.0,126.0,18.0,0.0,6.0,9.0,7.0,8.0,8.0,35.0,10.0,7.0,512.0,26.0,7.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,72.0,53.57,0.0,62.5,22.22,53.85,66.67,66.67,1.0619186393595883,0.7094090440711529,1.0,8.0,0.22912754,1.0,12.0,20.0,0.8757736899999999,76.0,8.26171875,0.0,13.88671875,2.63671875,22.1484375,3.1640625,0.0,1.0546875,1.58203125,1.23046875,1.40625,1.40625,6.15234375,1.7578125,1.23046875,4.5703125,1.23046875,0.87890625,0.703125,0.3515625,0.3515625,0.17578125,0.0,0.0,0.0,0.0,72.0,53.57,0.0,62.5,22.22,53.85,66.67,66.67,0.1866653858249276,0.1247008085281323,0.17578125,1.40625,0.040276325390625,0.17578125,2.109375,3.515625,0.1539445939453124,13.359375,DM/CM,24,23,42,79,39,100,36,64,74,95,83,83,86,65,74,100,67,88,35,33,67,29,39,48,52,52,6,70,23,67,48,56,91,58,88,88,23,61,67,23,39,53,70,47,9,23,45,85,18,100,36,61,79,97,79,79,88,61,76,100,61,85,33,33,61,27,39,48,52,52,6,70,23,67,48,56,91,58,85,91,15,55,67,21,36,55,76,36,Czech League
Slovan Liberec,2c4rs2vp0tyjiqa7y3gfttf24,9kjzskap2gy1pexzeeun8kq1h,L. Hůlka,Lukás Hulka,31,Defender,Czechia,Defender,198.0,1.0,75.0,25.0,272.0,29.0,0.0,0.0,4.0,3.0,1.0,1.0,47.0,50.0,8.0,720.0,17.0,4.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,84.21,51.02,33.33,100.0,50.0,56.63,51.79,84.62,0.508616239466322,0.0,0.0,6.0,0.11343717,0.0,17.0,17.0,0.5018740099999998,182.0,24.75,0.125,9.375,3.125,34.0,3.625,0.0,0.0,0.5,0.375,0.125,0.125,5.875,6.25,1.0,2.125,0.5,0.125,1.375,0.125,0.25,0.0,0.0,0.0,0.0,0.0,84.21,51.02,33.33,100.0,50.0,56.63,51.79,84.62,0.0635770299332902,0.0,0.0,0.75,0.01417964625,0.0,2.125,2.125,0.0627342512499999,22.75,CB,71,68,56,85,67,98,41,7,65,65,33,33,96,98,71,96,32,51,90,67,80,31,36,46,51,51,44,60,80,91,84,44,29,94,69,7,29,78,69,16,58,52,52,73,52,58,19,62,44,96,41,7,47,44,24,24,73,77,53,94,19,42,73,53,64,31,36,46,51,51,44,60,80,91,84,44,29,94,52,7,29,68,56,16,38,33,31,52,Czech League
