Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hartberg,1vli32f09v65mc3vc6yh34z9f,6mmkptwhg07uosgpfx0wn0i22,B. Markuš,Benjamin Markus,25,Midfielder,Slovenia,Midfielder,99.0,96.0,18.0,195.0,10.0,4.0,3.0,2.0,1.0,0.0,5.0,5.0,33.0,20.0,2.0,540.0,1.0,7.0,7.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,77.08,50.0,0.0,80.0,33.33,54.1,58.82,57.14,0.4069923341333206,0.3073945685372818,1.0,10.0,0.19619819,5.0,18.0,24.0,0.4758090599999999,112.0,16.5,16.0,3.0,32.5,1.6666666666666667,0.6666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,5.5,3.333333333333333,0.3333333333333333,0.1666666666666666,1.1666666666666667,1.1666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,77.08,50.0,0.0,80.0,33.33,54.1,58.82,57.14,0.0678320556888867,0.0512324280895469,0.1666666666666666,1.6666666666666667,0.0326996983333333,0.8333333333333334,3.0,4.0,0.0793015099999999,18.666666666666668,DM/CM,61,67,83,56,86,67,39,69,28,17,58,56,89,83,19,69,78,69,78,78,25,53,92,39,50,50,22,44,25,89,83,72,83,50,50,72,39,67,61,72,53,61,56,72,56,61,83,44,72,58,31,61,22,17,50,47,78,78,11,58,72,56,67,67,25,53,83,39,50,50,22,44,25,89,83,72,83,50,44,61,22,56,56,67,39,61,44,50,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,7lyjgp4wsjarezyu9o1r2cv10,O. Lukić,Oliver Lukic,19,Midfielder,Croatia,Midfielder,42.0,55.0,12.0,97.0,2.0,3.0,4.0,0.0,4.0,2.0,9.0,9.0,25.0,5.0,2.0,316.0,2.0,7.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,72.93,57.14,0.0,77.78,50.0,55.56,25.0,36.36,0.2537703388951511,0.2003870155990864,3.0,5.0,0.12935544,1.0,15.0,13.0,0.35289714,37.0,11.962025316455696,15.664556962025316,3.4177215189873418,27.626582278481013,0.569620253164557,0.8544303797468354,1.139240506329114,0.0,1.139240506329114,0.569620253164557,2.5632911392405062,2.5632911392405062,7.120253164556962,1.4240506329113924,0.569620253164557,0.569620253164557,1.993670886075949,1.4240506329113924,1.993670886075949,1.139240506329114,0.0,0.0,0.2848101265822785,0.0,0.0,0.2848101265822785,72.93,57.14,0.0,77.78,50.0,55.56,25.0,36.36,0.0722763623435557,0.0570722512782208,0.8544303797468354,1.4240506329113924,0.0368417392405063,0.2848101265822785,4.272151898734177,3.702531645569621,0.100508679113924,10.537974683544304,CM/AM,56,37,85,38,52,23,23,15,60,56,71,67,83,67,44,63,50,67,88,69,17,52,79,31,52,100,27,44,17,85,94,88,38,25,23,19,52,17,23,21,54,37,23,38,69,31,85,58,50,31,31,15,69,54,81,73,85,85,46,62,58,69,85,69,17,52,85,31,52,100,27,44,17,85,94,88,38,25,27,27,65,23,35,19,69,35,23,35,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,9igdqm81y0k9z9wom57306yy2,P. Komposch,Paul Komposch,25,Defender,Austria,Defender,124.0,57.0,14.0,181.0,8.0,3.0,3.0,2.0,1.0,1.0,8.0,8.0,18.0,25.0,2.0,534.0,1.0,5.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8,50.0,0.0,25.0,33.33,52.94,80.0,75.0,0.3106444351669564,0.1911703256001655,0.0,4.0,0.31629043,4.0,15.0,19.0,0.3600480300000001,92.0,20.89887640449438,9.606741573033707,2.359550561797753,30.50561797752809,1.348314606741573,0.5056179775280899,0.5056179775280899,0.3370786516853932,0.1685393258426966,0.1685393258426966,1.348314606741573,1.348314606741573,3.033707865168539,4.213483146067415,0.3370786516853932,0.1685393258426966,0.8426966292134831,0.6741573033707865,0.3370786516853932,0.5056179775280899,0.0,0.0,0.0,0.0,0.0,0.0,83.8,50.0,0.0,25.0,33.33,52.94,80.0,75.0,0.0523558036798241,0.0322197177977807,0.0,0.6741573033707865,0.0533073758426966,0.6741573033707865,2.528089887640449,3.202247191011236,0.060682252247191,15.50561797752809,RB/RCB,64,29,57,50,68,54,39,46,39,54,75,75,46,71,25,50,39,68,54,29,25,46,39,36,54,54,50,43,25,43,68,64,89,86,43,43,14,39,71,43,50,57,29,43,57,21,50,36,64,43,36,43,36,50,71,71,43,71,29,43,36,57,50,21,25,46,39,36,54,54,50,43,25,43,68,64,89,86,36,29,14,43,57,36,50,50,14,43,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,azx4jp5dsm42odsralypcw8ut,T. Kainz,Tobias Kainz,33,Midfielder,Austria,Midfielder,57.0,81.0,18.0,128.0,0.0,11.0,4.0,0.0,4.0,1.0,5.0,5.0,17.0,6.0,4.0,515.0,1.0,0.0,3.0,4.0,9.0,10.0,0.0,0.0,2.0,0.0,0.0,79.01,58.06,41.67,80.0,25.0,48.57,0.0,90.0,0.2467185381482757,1.3795732791382451,2.0,6.0,0.14680107,2.0,22.0,23.0,0.7360058399999999,68.0,9.96116504854369,14.155339805825244,3.145631067961165,22.368932038834952,0.0,1.922330097087379,0.6990291262135923,0.0,0.6990291262135923,0.174757281553398,0.8737864077669902,0.8737864077669902,2.970873786407767,1.0485436893203883,0.6990291262135923,0.174757281553398,0.0,0.5242718446601942,0.6990291262135923,1.5728155339805825,1.7475728155339805,0.0,0.0,0.3495145631067961,0.0,0.0,79.01,58.06,41.67,80.0,25.0,48.57,0.0,90.0,0.043115861035621,0.2410904759659069,0.3495145631067961,1.0485436893203883,0.02565455592233,0.3495145631067961,3.844660194174757,4.019417475728155,0.1286223798058252,11.883495145631068,CM/AM,81,65,92,65,10,90,23,15,60,31,38,33,54,81,77,33,6,27,62,94,94,52,33,87,52,50,46,50,92,88,44,58,13,96,19,96,29,33,35,31,81,75,85,73,50,19,77,31,10,69,12,15,27,23,23,23,27,65,58,23,6,12,54,88,88,52,33,81,52,50,46,50,92,88,44,58,13,96,12,81,19,15,15,27,58,42,46,50,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,baxlgr5w1p6wdamoyjoinesd0,K. Schopp,Konstantin Schopp,20,Defender,Austria,Defender,124.0,24.0,9.0,148.0,10.0,0.0,3.0,2.0,1.0,0.0,7.0,7.0,27.0,40.0,5.0,420.0,2.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77,34.62,0.0,100.0,66.67,67.5,55.56,40.0,0.353067188216618,0.0,1.0,2.0,0.04320281,1.0,7.0,7.0,0.2031160199999999,61.0,26.57142857142857,5.142857142857142,1.9285714285714284,31.71428571428571,2.142857142857143,0.0,0.6428571428571428,0.4285714285714285,0.2142857142857142,0.0,1.5,1.5,5.785714285714286,8.571428571428571,1.0714285714285714,0.4285714285714285,0.6428571428571428,0.0,1.5,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,81.77,34.62,0.0,100.0,66.67,67.5,55.56,40.0,0.0756572546178467,0.0,0.2142857142857142,0.4285714285714285,0.009257745,0.2142857142857142,1.5,1.5,0.0435248614285714,13.071428571428571,CB,45,20,28,30,62,18,60,60,72,32,98,98,72,90,57,82,45,18,100,55,40,45,35,45,52,52,20,10,40,88,95,70,35,32,65,20,72,40,45,48,30,22,25,25,30,15,25,20,60,18,60,60,70,32,95,95,75,90,45,80,45,18,100,45,40,45,35,45,52,52,20,10,40,88,95,70,35,32,60,20,70,40,40,45,30,20,20,10,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,bbulep9mu02l0euzi79w65lka,A. Gattermayer,Angelo Gattermayer,24,Attacker,Austria,Striker,21.0,31.0,4.0,51.0,10.0,4.0,7.0,5.0,2.0,2.0,20.0,20.0,25.0,10.0,5.0,447.0,2.0,25.0,4.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,71.83,50.0,14.29,50.0,28.57,44.64,62.5,100.0,0.9191817742989382,0.336611933582334,2.0,13.0,0.32700346,5.0,6.0,9.0,0.37559422,25.0,4.228187919463087,6.241610738255034,0.8053691275167785,10.268456375838928,2.013422818791946,0.8053691275167785,1.4093959731543624,1.006711409395973,0.4026845637583892,0.4026845637583892,4.026845637583892,4.026845637583892,5.033557046979865,2.013422818791946,1.006711409395973,0.4026845637583892,5.033557046979865,0.8053691275167785,2.013422818791946,0.4026845637583892,0.2013422818791946,0.0,0.2013422818791946,0.0,0.0,0.0,71.83,50.0,14.29,50.0,28.57,44.64,62.5,100.0,0.185070155899115,0.067774214815235,0.4026845637583892,2.61744966442953,0.0658396228187919,1.006711409395973,1.2080536912751678,1.812080536912752,0.0756229973154362,5.033557046979865,ST,75,52,81,58,85,48,25,29,52,58,100,100,92,92,100,23,79,62,100,62,65,52,31,37,52,52,58,60,56,69,23,73,83,81,31,54,42,96,81,90,73,77,65,73,58,23,73,42,69,35,12,15,38,46,100,100,77,88,96,12,58,54,92,50,62,52,23,37,52,52,58,60,56,69,23,73,83,81,15,38,35,73,73,77,62,69,54,58,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,dbj7ww9wogmp0dod5aj4ys0a2,Y. Diarra,Youba Diarra,28,Midfielder,Mali,Midfielder,37.0,32.0,4.0,67.0,2.0,2.0,3.0,0.0,3.0,2.0,9.0,11.0,18.0,6.0,6.0,368.0,0.0,2.0,8.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,69.07,28.57,28.57,22.22,0.0,42.86,28.57,50.0,0.4890265175467697,0.1867700226758588,3.0,4.0,0.11240346,3.0,9.0,10.0,0.52577478,35.0,9.048913043478262,7.82608695652174,0.9782608695652176,16.385869565217394,0.4891304347826087,0.4891304347826087,0.7336956521739131,0.0,0.7336956521739131,0.4891304347826087,2.2010869565217392,2.690217391304348,4.402173913043479,1.4673913043478262,1.4673913043478262,0.0,0.4891304347826087,1.956521739130435,0.4891304347826087,0.7336956521739131,0.4891304347826087,0.0,0.0,0.0,0.0,0.0,69.07,28.57,28.57,22.22,0.0,42.86,28.57,50.0,0.1195988765739382,0.0456774511979002,0.7336956521739131,0.9782608695652176,0.0274899766304347,0.7336956521739131,2.2010869565217392,2.4456521739130435,0.1285862233695652,8.559782608695652,DM/CM,11,11,19,8,22,47,39,19,67,69,81,86,39,42,69,28,22,78,61,19,81,53,42,39,50,50,6,6,58,28,28,22,22,33,61,50,75,28,50,47,28,28,67,14,6,6,17,6,28,44,56,19,72,72,83,94,39,50,83,28,22,83,56,28,83,53,42,39,50,50,6,6,58,28,28,22,22,33,83,56,89,50,50,56,22,33,89,6,Austrian Bundesliga
Hartberg,1vli32f09v65mc3vc6yh34z9f,dtp6bnph531o197kmdqhelct0,F. Wilfinger,Fabian Wilfinger,23,Midfielder,Austria,Defender,108.0,57.0,13.0,164.0,5.0,6.0,4.0,3.0,1.0,1.0,2.0,3.0,24.0,29.0,3.0,533.0,1.0,5.0,2.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,82.41,56.52,25.0,50.0,25.0,52.17,50.0,62.5,0.4974817485633219,0.4947763097320382,1.0,5.0,0.10185955,3.0,5.0,13.0,0.4209969299999999,87.0,18.23639774859287,9.624765478424017,2.195121951219512,27.69230769230769,0.8442776735459662,1.0131332082551594,0.6754221388367729,0.5065666041275797,0.1688555347091932,0.1688555347091932,0.3377110694183864,0.5065666041275797,4.052532833020638,4.896810506566604,0.5065666041275797,0.1688555347091932,0.8442776735459662,0.3377110694183864,0.1688555347091932,1.6885553470919323,0.1688555347091932,0.0,0.0,0.1688555347091932,0.0,0.0,82.41,56.52,25.0,50.0,25.0,52.17,50.0,62.5,0.0840025466617241,0.0835457183412447,0.1688555347091932,0.8442776735459662,0.0171995487804878,0.5065666041275797,0.8442776735459662,2.195121951219512,0.0710876617260787,14.690431519699812,DM/CM,72,28,64,44,61,83,58,89,28,44,22,33,56,94,39,69,56,19,33,97,61,53,42,86,50,50,56,78,50,67,67,50,58,58,67,83,39,44,33,47,17,39,44,50,67,17,58,33,44,78,44,86,28,39,17,17,33,89,28,67,50,17,17,89,56,53,42,78,50,50,56,78,50,67,67,50,58,58,61,83,31,28,28,33,6,22,33,39,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,1qd7qard2rlhehql45gkl9az9,D. Gugganig,David Gugganig,29,Defender,Austria,Defender,120.0,57.0,7.0,177.0,19.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,26.0,33.0,1.0,288.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81.94,21.88,0.0,100.0,0.0,59.09,61.29,60.0,0.2317967676130037,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.6039448199999995,106.0,37.5,17.8125,2.1875,55.3125,5.9375,0.3125,0.9375,0.625,0.3125,0.0,0.625,0.625,8.125,10.3125,0.3125,0.0,2.1875,0.0,0.625,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,81.94,21.88,0.0,100.0,0.0,59.09,61.29,60.0,0.0724364898790636,0.0,0.0,0.0,0.0,0.0,4.6875,4.0625,0.1887327562499998,33.125,LB/LCB,82,35,53,76,100,24,50,53,56,21,32,29,65,88,15,29,68,6,59,21,18,53,47,32,53,53,71,12,18,97,29,65,76,35,41,12,26,15,15,21,71,47,47,76,100,71,65,88,100,29,71,76,65,21,41,41,94,100,18,29,88,6,76,18,18,53,47,32,53,53,71,12,18,97,29,65,76,35,53,12,26,15,15,21,82,65,76,88,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,1tupfmmjenvfp42z2by3d520a,M. Oswald,Moritz Oswald,24,Midfielder,Austria,Midfielder,86.0,61.0,4.0,147.0,1.0,2.0,3.0,1.0,2.0,2.0,11.0,11.0,15.0,8.0,2.0,270.0,1.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,93.04,80.0,0.0,36.36,33.33,51.72,33.33,100.0,0.1920311669070169,0.0969604355165058,3.0,7.0,0.16088567,2.0,12.0,11.0,0.2671906799999999,80.0,28.666666666666668,20.33333333333333,1.3333333333333333,49.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.6666666666666665,3.6666666666666665,5.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,93.04,80.0,0.0,36.36,33.33,51.72,33.33,100.0,0.0640103889690056,0.0323201451721686,1.0,2.333333333333333,0.0536285566666666,0.6666666666666666,4.0,3.6666666666666665,0.0890635599999999,26.666666666666668,DM/CM,42,33,19,39,8,47,39,47,50,69,89,86,25,56,19,69,39,42,78,58,25,53,42,39,50,50,100,100,25,44,83,44,31,100,28,22,75,56,56,31,33,33,28,42,89,83,28,94,11,58,72,61,61,89,100,100,61,72,39,83,56,72,100,94,25,53,42,39,50,50,100,100,25,44,83,44,31,100,39,39,94,72,78,44,72,56,61,94,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,6gl2mll6mqc0c8xauq1dwgil0,M. Striednig,Marc Striednig,20,Midfielder,Austria,Midfielder,130.0,65.0,5.0,194.0,1.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,15.0,2.0,7.0,369.0,3.0,8.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,88.58,55.56,100.0,100.0,50.0,46.88,25.0,50.0,0.7441491157007503,0.0627836681655833,1.0,10.0,0.21529536,3.0,14.0,9.0,0.1675793199999999,80.0,31.70731707317073,15.853658536585368,1.2195121951219514,47.31707317073171,0.2439024390243902,0.2439024390243902,1.4634146341463417,0.9756097560975612,0.4878048780487805,0.4878048780487805,0.2439024390243902,0.2439024390243902,3.658536585365854,0.4878048780487805,1.707317073170732,0.7317073170731708,1.951219512195122,1.2195121951219514,0.2439024390243902,0.9756097560975612,0.2439024390243902,0.0,0.2439024390243902,0.0,0.0,0.0,88.58,55.56,100.0,100.0,50.0,46.88,25.0,50.0,0.1814997843172562,0.0153130897964837,0.2439024390243902,2.439024390243903,0.0525110634146341,0.7317073170731708,3.414634146341464,2.1951219512195124,0.0408730048780487,19.512195121951223,DM/CM,83,44,28,50,8,22,81,100,50,69,8,8,25,8,89,94,89,56,33,33,61,53,92,39,50,50,89,72,100,97,100,33,17,33,94,11,39,67,67,47,42,22,11,42,100,56,22,89,6,22,94,100,56,67,11,11,22,11,89,94,94,67,44,44,67,53,100,39,50,50,89,72,100,97,100,33,17,33,100,17,50,78,72,50,56,28,11,67,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,73ypy64strwsz99o2bvqwg1qt,L. Hinterseer,Lukas Hinterseer,35,Attacker,Austria,Striker,12.0,28.0,0.0,40.0,7.0,4.0,8.0,7.0,1.0,2.0,7.0,7.0,17.0,2.0,2.0,315.0,3.0,14.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,61.54,0.0,0.0,14.29,37.5,40.48,41.18,71.43,1.030929528088594,0.285787171122608,2.0,3.0,0.06787404,0.0,5.0,7.0,0.0688781399999999,17.0,3.4285714285714284,8.0,0.0,11.428571428571429,2.0,1.1428571428571428,2.2857142857142856,2.0,0.2857142857142857,0.5714285714285714,2.0,2.0,4.857142857142857,0.5714285714285714,0.5714285714285714,0.8571428571428571,4.0,0.5714285714285714,0.2857142857142857,1.4285714285714286,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,61.54,0.0,0.0,14.29,37.5,40.48,41.18,71.43,0.2945512937395982,0.0816534774636022,0.5714285714285714,0.8571428571428571,0.0193925828571428,0.0,1.4285714285714286,2.0,0.0196794685714285,4.857142857142857,ST,33,42,17,40,75,48,33,46,25,58,46,42,65,48,75,40,25,29,21,100,27,52,31,37,52,52,27,17,27,15,60,58,50,58,42,46,42,27,19,10,63,69,23,46,35,42,17,46,65,62,42,50,27,65,54,46,73,50,85,38,31,35,15,100,27,52,31,37,52,52,27,17,27,15,60,58,50,58,62,50,50,31,15,10,73,73,27,50,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,7t6q959578892bts84xux785,H. Balić,Husein Balic,30,Attacker,Austria,Midfielder,25.0,52.0,1.0,77.0,0.0,2.0,4.0,3.0,1.0,0.0,28.0,31.0,20.0,5.0,0.0,463.0,1.0,16.0,6.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,77.78,50.0,0.0,39.29,25.0,32.79,0.0,66.67,0.6586884561965305,0.1643717964566425,2.0,10.0,0.35286128,3.0,5.0,8.0,0.35454467,36.0,4.859611231101511,10.107991360691145,0.1943844492440604,14.967602591792655,0.0,0.3887688984881209,0.7775377969762418,0.5831533477321814,0.1943844492440604,0.0,5.4427645788336925,6.025917926565874,3.887688984881209,0.9719222462203024,0.0,0.1943844492440604,3.110151187904968,1.1663066954643628,2.138228941684665,0.3887688984881209,0.0,0.0,0.1943844492440604,0.0,0.0,0.0,77.78,50.0,0.0,39.29,25.0,32.79,0.0,66.67,0.128038792781183,0.0319513211254812,0.3887688984881209,1.9438444924406049,0.0685907455723542,0.5831533477321814,0.9719222462203024,1.5550755939524836,0.0689179704103671,6.9978401727861765,RW,67,33,25,42,25,17,25,33,42,17,100,100,58,67,33,33,33,67,100,33,17,50,58,33,58,58,50,50,17,50,33,17,25,50,50,17,50,50,50,50,42,50,33,58,50,33,17,33,25,17,17,33,33,17,83,67,33,67,33,33,33,67,67,33,17,50,50,33,58,58,50,50,17,50,33,17,25,50,50,17,50,50,50,33,50,33,17,50,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,8z7r3whz85ck1c357fbjw9lre,M. Boras,Marco Boras,24,Defender,Croatia,Defender,229.0,102.0,29.0,331.0,21.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,39.0,44.0,7.0,535.0,2.0,13.0,5.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,88.74,60.42,0.0,0.0,100.0,70.91,70.0,69.23,0.1385312446267587,0.303318561213649,1.0,2.0,0.03932202,0.0,17.0,26.0,0.5158019799999998,209.0,38.5233644859813,17.158878504672895,4.878504672897196,55.6822429906542,3.5327102803738315,0.5046728971962616,0.3364485981308411,0.1682242990654205,0.1682242990654205,0.0,0.0,0.1682242990654205,6.5607476635514015,7.401869158878505,1.1775700934579438,0.3364485981308411,2.186915887850468,0.8411214953271028,0.0,1.514018691588785,0.0,0.0,0.0,0.1682242990654205,0.0,0.0,88.74,60.42,0.0,0.0,100.0,70.91,70.0,69.23,0.0233043215259967,0.0510255523536979,0.1682242990654205,0.3364485981308411,0.0066149192523364,0.0,2.8598130841121496,4.373831775700935,0.086770426542056,35.1588785046729,RB/RCB,100,68,96,93,100,54,21,21,39,21,11,25,96,100,93,86,86,82,18,100,25,46,39,86,54,54,79,86,25,18,96,93,68,79,21,50,50,18,14,14,57,75,50,100,100,57,93,86,100,36,14,21,29,21,11,21,100,93,86,71,86,79,18,100,25,46,39,86,54,54,79,86,25,18,96,93,68,79,14,43,50,14,14,14,57,64,36,100,Austrian Bundesliga
WSG Tirol,7uh2y9tk3j8dk6zinfu38pygi,9za2qgkghujo03ed4icg7w4k4,R. Gschösser,Raphael Gschösser,20,Midfielder,Austria,Midfielder,49.0,28.0,4.0,77.0,2.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,17.0,13.0,2.0,270.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,79.38,40.0,0.0,75.0,0.0,54.84,0.0,80.0,0.0646187866054726,0.3157991775003529,0.0,5.0,0.13869931,2.0,8.0,7.0,0.16983357,25.0,16.333333333333332,9.333333333333334,1.3333333333333333,25.666666666666668,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,5.666666666666667,4.333333333333333,0.6666666666666666,0.0,0.0,2.333333333333333,1.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,79.38,40.0,0.0,75.0,0.0,54.84,0.0,80.0,0.0215395955351575,0.1052663925001176,0.0,1.6666666666666667,0.0462331033333333,0.6666666666666666,2.6666666666666665,2.333333333333333,0.05661119,8.333333333333334,LM/LCM,100,50,50,50,75,100,50,50,75,50,100,75,100,75,75,50,50,100,100,100,50,75,50,100,75,75,100,100,50,100,50,50,50,100,50,50,75,50,50,50,75,50,50,50,100,50,50,100,100,100,50,50,100,50,100,100,100,100,100,50,50,100,100,100,50,75,50,100,75,75,100,100,50,100,50,50,50,100,50,100,75,100,100,50,100,50,50,100,Austrian Bundesliga
