Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Basel,5u18kvqiqhup2vd345dci1069,3tt6p44vr1thvhdx0gw44f6xh,Ž. Celar,Zan Celar,27,Attacker,Slovenia,Striker,12.0,0.0,25.0,5.0,37.0,7.0,4.0,10.0,8.0,2.0,2.0,8.0,9.0,14.0,4.0,3.0,0.0,432.0,5.0,16.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,74.0,83.33,0.0,25.0,50.0,25.93,33.33,100.0,0.6957332649186381,0.3176490259300625,2.0,6.0,0.14760027,3.0,2.0,4.0,0.0677570499999998,14.0,2.5,0.0,5.208333333333334,1.0416666666666667,7.708333333333334,1.4583333333333337,0.8333333333333334,2.083333333333333,1.6666666666666667,0.4166666666666667,0.4166666666666667,1.6666666666666667,1.875,2.916666666666667,0.8333333333333334,0.625,0.0,1.0416666666666667,3.333333333333333,0.8333333333333334,0.4166666666666667,0.2083333333333333,0.0,0.2083333333333333,0.0,0.0,74.0,83.33,0.0,25.0,50.0,25.93,33.33,100.0,0.1449444301913829,0.0661768804020963,0.4166666666666667,1.25,0.03075005625,0.625,0.4166666666666667,0.8333333333333334,0.0141160520833332,2.916666666666667,ST,62,34,59,100,59,74,56,75,78,68,56,71,68,59,87,93,28,85,65,56,49,43,51,68,50,50,60,76,34,24,84,12,38,84,50,59,59,82,76,82,51,68,32,66,32,34,12,91,12,35,26,21,24,50,24,32,41,6,65,79,28,59,9,26,29,35,51,56,50,50,60,76,34,24,84,12,38,84,15,32,32,59,56,62,38,38,18,21,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,4tqq3vmbq7imsophuxh69qmms,V. Akpe,Victory Akpe,20,Defender,Nigeria,Defender,187.0,0.0,98.0,16.0,285.0,17.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,28.0,41.0,1.0,17.0,450.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,86.89,42.11,0.0,100.0,33.33,50.91,50.0,100.0,0.2167478833981284,0.377289715941247,2.0,6.0,0.10605716,1.0,19.0,26.0,0.37896667,150.0,37.4,0.0,19.6,3.2,57.0,3.4,0.6,0.6,0.2,0.4,0.0,0.2,0.2,5.6,8.2,0.2,3.4,0.2,1.0,1.4,0.2,0.6,0.2,0.2,0.0,0.0,86.89,42.11,0.0,100.0,33.33,50.91,50.0,100.0,0.0433495766796256,0.0754579431882494,0.4,1.2,0.021211432,0.2,3.8,5.2,0.075793334,30.0,CB,93,42,97,82,100,85,95,77,37,98,42,50,50,82,90,92,100,75,75,88,67,38,88,95,52,52,60,33,42,88,70,17,22,93,60,97,97,87,87,68,87,93,83,93,97,42,90,63,100,67,87,53,27,97,42,45,45,50,73,87,97,67,55,73,58,20,82,93,52,52,60,33,42,88,70,17,22,93,47,90,93,87,87,63,80,90,67,82,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,4u281v53ges3kimtgac0tidm2,F. Daniliuc,Flavius Daniliuc,25,Defender,Austria,Defender,170.0,0.0,109.0,12.0,279.0,7.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,12.0,17.0,0.0,5.0,450.0,2.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,90.29,46.15,0.0,100.0,40.0,66.67,77.78,33.33,0.5665678702020553,0.0595587633713286,0.0,13.0,0.25621896,3.0,27.0,26.0,0.5288168999999999,201.0,34.0,0.0,21.8,2.4,55.8,1.4,0.2,1.0,1.0,0.0,0.0,0.2,0.2,2.4,3.4,0.0,1.0,0.4,1.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,90.29,46.15,0.0,100.0,40.0,66.67,77.78,33.33,0.113313574040411,0.0119117526742657,0.0,2.6,0.0512437919999999,0.6,5.4,5.2,0.1057633799999999,40.2,CB,90,42,100,70,92,47,65,93,95,43,42,50,50,27,43,43,65,93,75,18,67,12,40,95,52,52,83,47,42,88,78,73,88,12,93,70,45,100,97,93,97,93,93,100,88,42,97,37,97,17,55,78,90,43,42,45,45,3,20,43,25,90,55,13,58,10,40,93,52,52,83,47,42,88,78,73,88,12,93,60,45,100,97,88,90,90,80,100,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,6tzrulqvl1ytj9907ueeanskq,P. Otele,Philip Otele,27,Attacker,Nigeria,Striker,14.0,2.0,32.0,1.0,44.0,5.0,2.0,7.0,5.0,2.0,3.0,8.0,8.0,13.0,1.0,0.0,0.0,181.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,69.84,25.0,25.0,50.0,0.0,56.52,71.43,0.0,0.6806702553061659,0.2006061518188633,4.0,8.0,0.25180034,5.0,2.0,8.0,0.4002716499999999,20.0,6.961325966850829,0.994475138121547,15.911602209944752,0.4972375690607735,21.878453038674035,2.4861878453038675,0.994475138121547,3.4806629834254146,2.4861878453038675,0.994475138121547,1.4917127071823204,3.977900552486188,3.977900552486188,6.464088397790055,0.4972375690607735,0.0,0.0,0.0,6.464088397790055,1.4917127071823204,1.988950276243094,0.0,0.0,0.0,0.0,0.0,69.84,25.0,25.0,50.0,0.0,56.52,71.43,0.0,0.3384548230804139,0.099748915269048,1.988950276243094,3.977900552486188,0.1252045889502762,2.4861878453038675,0.994475138121547,3.977900552486188,0.1990301022099447,9.94475138121547,LW,75,100,75,62,75,100,50,75,75,75,62,50,50,75,50,25,38,25,75,75,62,25,62,50,62,62,50,50,100,75,25,100,100,25,75,75,62,100,75,100,62,100,100,75,100,100,50,50,50,100,50,50,75,75,75,75,75,100,50,25,38,25,50,75,75,25,62,50,62,62,50,50,100,75,25,100,100,25,50,75,50,75,75,100,50,100,100,75,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,7s1q4rd90gi1gwbko34fuvhlh,X. Shaqiri,Xherdan Shaqiri,34,Midfielder,Switzerland,Midfielder,31.0,5.0,72.0,9.0,98.0,1.0,9.0,6.0,3.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,0.0,270.0,2.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,81.67,60.0,27.78,100.0,33.33,60.0,0.0,100.0,0.4856960755214649,1.014379245488144,2.0,9.0,0.33015126,7.0,16.0,21.0,0.6923006699999997,53.0,10.333333333333334,1.6666666666666667,24.0,3.0,32.666666666666664,0.3333333333333333,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,81.67,60.0,27.78,100.0,33.33,60.0,0.0,100.0,0.1618986918404883,0.3381264151627146,0.6666666666666666,3.0,0.11005042,2.333333333333333,5.333333333333333,7.0,0.2307668899999999,17.666666666666668,CM/AM,44,67,46,73,46,31,65,44,38,54,35,17,15,33,31,46,13,38,35,81,27,29,52,33,52,52,62,69,46,94,37,88,15,92,31,77,48,63,77,88,81,90,69,54,58,77,85,92,65,27,85,62,50,77,42,19,19,38,31,46,13,46,38,92,27,35,52,33,52,52,62,69,46,94,37,88,15,92,42,85,50,92,92,100,100,96,77,77,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,Keigo Tsunemoto,27,Defender,Japan,Defender,102.0,4.0,100.0,13.0,198.0,7.0,5.0,1.0,0.0,1.0,0.0,3.0,3.0,27.0,6.0,0.0,7.0,450.0,1.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,85.71,54.17,57.14,66.67,100.0,67.5,77.78,38.46,0.0757204096950072,0.4586518820625297,1.0,10.0,0.23404969,3.0,24.0,28.0,1.15087006,102.0,20.4,0.8,20.0,2.6,39.6,1.4,1.0,0.2,0.0,0.2,0.0,0.6,0.6,5.4,1.2,0.0,1.4,0.2,0.8,1.0,0.4,1.0,0.0,0.0,0.0,0.0,85.71,54.17,57.14,66.67,100.0,67.5,77.78,38.46,0.0151440819390014,0.0917303764125059,0.2,2.0,0.046809938,0.6,4.8,5.6,0.2301740119999999,20.4,RB/RCB,95,82,92,90,95,92,82,32,20,72,32,52,52,82,35,45,78,70,52,80,57,50,45,38,52,50,85,95,100,72,95,85,92,5,35,80,78,95,90,70,100,100,90,95,80,80,90,60,90,62,70,30,20,55,32,40,40,62,20,45,62,62,35,52,50,22,45,38,52,50,85,95,100,72,95,85,92,5,35,65,65,78,70,65,100,100,80,95,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,9acznrpww7ch2gqxvcst5d2c4,M. Cissé,Moussa Cissé,23,Defender,France,Defender,40.0,2.0,56.0,4.0,94.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,12.0,6.0,0.0,4.0,292.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,87.04,36.36,28.57,40.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32876712328767,0.6164383561643836,17.26027397260274,1.2328767123287672,28.972602739726028,0.6164383561643836,0.3082191780821918,0.3082191780821918,0.3082191780821918,0.0,0.0,1.5410958904109588,1.5410958904109588,3.6986301369863015,1.8493150684931507,0.0,1.2328767123287672,0.0,0.9246575342465754,1.2328767123287672,0.6164383561643836,0.3082191780821918,0.0,0.0,0.0,0.0,87.04,36.36,28.57,40.0,0.0,50.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,45,48,50,32,40,28,42,32,57,22,35,80,80,40,20,45,60,35,55,80,78,10,50,45,50,50,80,45,75,57,35,30,35,5,12,22,32,8,8,18,8,8,8,8,25,50,65,30,40,20,40,20,60,22,35,75,75,35,20,45,70,35,55,80,75,5,50,45,50,50,80,45,75,57,35,30,35,5,12,22,32,8,8,18,8,8,8,8,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,bbrdybdlcobf8cc9epxzeledw,L. Malachowski,Ludwig Malachowski,21,Midfielder,Sweden,Midfielder,44.0,5.0,50.0,5.0,89.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,3.0,0.0,1.0,259.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,87.25,62.5,71.43,66.67,0.0,37.04,0.0,66.67,0.0,0.7298292426559245,0.0,4.0,0.10877823,2.0,9.0,9.0,0.68894823,46.0,15.28957528957529,1.7374517374517375,17.374517374517374,1.7374517374517375,30.92664092664093,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,1.0424710424710424,1.0424710424710424,3.474903474903475,1.0424710424710424,0.0,0.3474903474903475,0.0,0.3474903474903475,1.7374517374517375,0.694980694980695,0.694980694980695,0.0,0.0,0.0,0.0,87.25,62.5,71.43,66.67,0.0,37.04,0.0,66.67,0.0,0.2536086171391243,0.0,1.38996138996139,0.0377993849420849,0.694980694980695,3.1274131274131274,3.1274131274131274,0.2394028598455598,15.984555984555984,LM/LCM,83,100,67,75,83,17,100,25,33,33,33,58,58,58,42,42,33,33,25,92,58,42,58,50,58,58,83,100,100,83,33,50,25,58,33,100,42,67,67,83,100,83,100,83,83,100,83,67,83,17,100,25,33,33,33,33,33,50,33,42,33,33,17,83,67,50,58,50,58,58,83,100,100,83,33,50,25,58,33,100,42,67,83,83,100,83,100,100,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,cva5o1qtbevwt7ws8kno8m3ca,B. Omeragic,Becir Omeragic,24,Defender,Switzerland,Defender,38.0,0.0,43.0,0.0,81.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,269.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,85.26,0.0,0.0,0.0,100.0,75.0,75.0,50.0,0.1307126811599657,0.0540301360494197,0.0,7.0,0.14348474,2.0,8.0,6.0,0.0922138399999999,47.0,12.71375464684015,0.0,14.386617100371748,0.0,27.10037174721189,2.007434944237918,0.3345724907063197,0.3345724907063197,0.3345724907063197,0.0,0.0,0.0,0.0,5.018587360594795,5.018587360594795,0.0,1.003717472118959,0.3345724907063197,0.3345724907063197,0.6691449814126395,0.0,1.338289962825279,0.3345724907063197,0.0,0.0,0.0,85.26,0.0,0.0,0.0,100.0,75.0,75.0,50.0,0.0437328673025907,0.0180769971912556,0.0,2.3420074349442377,0.0480060468401487,0.6691449814126395,2.676579925650558,2.007434944237918,0.030852214126394,15.724907063197026,CB,28,42,47,3,33,37,65,35,37,43,42,22,22,37,40,43,28,75,22,33,27,60,88,45,52,52,50,3,42,27,97,95,83,37,47,63,45,92,90,83,50,43,33,43,17,42,60,3,23,47,73,33,37,43,42,22,22,40,40,43,33,83,23,27,27,63,93,45,52,52,50,3,42,27,97,95,83,37,53,67,45,97,93,93,53,37,33,40,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,Kazeem Olaigbe,23,Attacker,Belgium,Striker,20.0,1.0,47.0,1.0,66.0,0.0,3.0,6.0,5.0,1.0,2.0,18.0,19.0,14.0,1.0,2.0,1.0,291.0,2.0,12.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,80.49,100.0,14.29,44.44,33.33,46.67,0.0,0.0,0.6005783308367567,0.3155557062843166,3.0,11.0,0.31375701,3.0,8.0,8.0,0.39516255,23.0,6.185567010309279,0.3092783505154639,14.536082474226804,0.3092783505154639,20.412371134020617,0.0,0.9278350515463918,1.855670103092784,1.5463917525773196,0.3092783505154639,0.6185567010309279,5.56701030927835,5.876288659793814,4.329896907216495,0.3092783505154639,0.6185567010309279,0.3092783505154639,0.6185567010309279,3.711340206185567,1.855670103092784,2.4742268041237114,0.0,0.0,0.3092783505154639,0.0,0.0,80.49,100.0,14.29,44.44,33.33,46.67,0.0,0.0,0.1857458755165227,0.0975945483353556,0.9278350515463918,3.402061855670103,0.0970382505154639,0.9278350515463918,2.4742268041237114,2.4742268041237114,0.1222152216494845,7.11340206185567,ST,93,76,88,53,91,7,40,47,50,47,56,93,94,59,43,81,68,47,43,74,90,15,51,68,50,50,82,90,69,56,53,75,9,15,44,56,78,94,94,82,97,88,82,85,88,74,88,44,91,7,32,12,18,38,47,94,94,26,29,76,68,38,18,68,88,15,51,68,50,50,82,90,69,56,53,75,9,15,18,44,68,100,100,87,94,91,79,85,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,eztoltv7xuc9xbpxpj1s0ial0,Metinho,Abemly Silu Metinho,23,Midfielder,Congo DR,Midfielder,72.0,0.0,52.0,7.0,124.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,4.0,0.0,4.0,344.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,83.22,77.78,0.0,0.0,0.0,40.74,66.67,80.0,0.0823901031473975,0.1640375778279854,0.0,5.0,0.10684734,1.0,5.0,3.0,0.1022045599999998,39.0,18.83720930232558,0.0,13.604651162790695,1.8313953488372088,32.44186046511628,0.5232558139534883,0.5232558139534883,0.2616279069767441,0.2616279069767441,0.0,0.0,0.2616279069767441,0.2616279069767441,2.877906976744186,1.0465116279069766,0.0,1.0465116279069766,0.0,0.7848837209302325,1.0465116279069766,0.0,1.0465116279069766,0.0,0.2616279069767441,0.0,0.0,83.22,77.78,0.0,0.0,0.0,40.74,66.67,80.0,0.0215555502420516,0.0429168081526705,0.0,1.3081395348837208,0.0279542459302325,0.2616279069767441,1.3081395348837208,0.7848837209302325,0.026739565116279,10.203488372093023,DM/CM,58,35,42,50,54,44,38,17,42,17,25,15,15,29,48,44,52,31,48,54,15,58,52,73,52,50,46,92,35,15,31,25,81,60,21,46,23,48,42,33,15,10,12,33,58,35,21,38,54,33,29,12,33,17,25,12,12,25,38,44,46,31,38,50,15,50,52,71,52,50,46,92,35,15,31,25,81,60,21,38,23,46,42,29,8,8,8,25,Swiss Super League
Basel,5u18kvqiqhup2vd345dci1069,fbjasct9bn38u39mbgafcm7e,N. Vouilloz,Nicolas Vouilloz,25,Defender,Switzerland,Defender,27.0,0.0,18.0,3.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,90.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,90.0,75.0,0.0,0.0,0.0,68.75,66.67,42.86,0.0,0.04720871904607,0.0,0.0,0.0,0.0,6.0,4.0,0.11464458,24.0,27.0,0.0,18.0,3.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,90.0,75.0,0.0,0.0,0.0,68.75,66.67,42.86,0.0,0.04720871904607,0.0,0.0,0.0,0.0,6.0,4.0,0.11464458,24.0,CB,15,42,20,17,13,8,65,13,13,43,42,22,22,22,5,43,15,32,7,33,27,38,40,45,52,52,80,95,42,27,32,82,63,18,20,53,45,25,25,30,40,38,40,37,50,42,80,60,67,35,95,13,13,43,42,22,22,93,17,43,80,32,7,100,27,92,40,45,52,52,80,95,42,27,32,82,63,18,20,83,45,25,25,30,97,75,83,63,Swiss Super League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,187qa5icsve3oak3t90r6rhsl,M. Poaty,Morgan Poaty,29,Defender,Congo,Defender,79.0,3.0,91.0,8.0,167.0,8.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,31.0,24.0,0.0,4.0,534.0,0.0,3.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,73.57,20.0,37.5,66.67,0.0,70.45,61.54,57.14,0.1466928314109888,0.193117143551399,1.0,14.0,0.29259134,4.0,13.0,11.0,0.38931638,58.0,13.314606741573034,0.5056179775280899,15.337078651685392,1.348314606741573,28.146067415730336,1.348314606741573,0.3370786516853932,0.3370786516853932,0.1685393258426966,0.1685393258426966,0.1685393258426966,0.5056179775280899,0.5056179775280899,5.224719101123595,4.044943820224719,0.0,0.6741573033707865,0.0,0.5056179775280899,1.348314606741573,0.3370786516853932,1.348314606741573,0.0,0.0,0.0,0.0,73.57,20.0,37.5,66.67,0.0,70.45,61.54,57.14,0.0247235109119644,0.03254783318282,0.1685393258426966,2.359550561797753,0.0493131471910112,0.6741573033707865,2.191011235955056,1.8539325842696628,0.0656151202247191,9.775280898876405,LB/LCB,80,65,100,62,90,75,55,60,57,57,78,60,55,100,88,45,60,35,55,100,78,92,50,45,50,50,25,10,82,88,35,95,70,48,55,55,70,100,100,82,90,55,45,65,40,45,45,35,30,60,45,30,35,45,70,40,35,70,60,45,35,35,30,85,65,75,50,45,50,50,25,10,82,88,35,95,70,48,40,50,65,90,85,60,45,25,35,35,Swiss Super League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,1n0y675l767w55pipq5lgj1zp,F. Mollet,Florent Mollet,34,Midfielder,France,Midfielder,63.0,6.0,96.0,10.0,153.0,3.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,10.0,7.0,2.0,3.0,389.0,2.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,87.43,76.92,35.29,0.0,33.33,45.45,42.86,75.0,0.5082721124311189,0.8342997682964322,2.0,3.0,0.06626576,4.0,14.0,14.0,0.44117423,66.0,14.575835475578408,1.3881748071979436,22.21079691516709,2.31362467866324,35.39845758354756,0.6940874035989718,1.850899742930592,1.3881748071979436,0.9254498714652956,0.4627249357326478,0.0,0.0,0.0,2.31362467866324,1.6195372750642674,0.4627249357326478,0.6940874035989718,0.4627249357326478,3.007712082262211,0.6940874035989718,0.0,0.6940874035989718,0.0,0.0,0.0,0.0,87.43,76.92,35.29,0.0,33.33,45.45,42.86,75.0,0.1175950902796933,0.1930256533333647,0.4627249357326478,0.6940874035989718,0.0153314097686375,0.9254498714652956,3.2390745501285347,3.2390745501285347,0.1020711586118252,15.26992287917738,CM/AM,85,75,73,81,81,65,54,44,52,38,13,6,6,19,85,79,71,38,63,40,12,52,52,33,52,52,88,96,65,12,37,50,65,62,35,54,48,27,23,58,67,52,35,77,88,69,62,77,81,62,54,35,42,35,13,6,6,12,85,77,77,31,42,38,12,46,52,33,52,52,88,96,65,12,37,50,65,62,35,58,42,19,19,58,65,54,31,69,Swiss Super League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,2xet9j8jfhv9ypt6jfojlwogl,O. Custodio,Olivier Custodio,31,Midfielder,Switzerland,Midfielder,107.0,2.0,117.0,13.0,222.0,5.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,14.0,10.0,0.0,1.0,469.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,86.72,43.33,18.18,0.0,0.0,35.9,50.0,16.67,0.2009473463318708,0.3035616331305805,1.0,6.0,0.13580301,3.0,20.0,16.0,0.3926578699999998,114.0,20.533049040511727,0.3837953091684435,22.452025586353944,2.4946695095948828,42.60127931769723,0.9594882729211088,0.5756929637526652,0.5756929637526652,0.0,0.5756929637526652,0.1918976545842217,0.1918976545842217,0.1918976545842217,2.686567164179104,1.9189765458422168,0.0,0.1918976545842217,0.0,0.1918976545842217,0.5756929637526652,0.0,0.1918976545842217,0.0,0.0,0.0,0.0,86.72,43.33,18.18,0.0,0.0,35.9,50.0,16.67,0.0385613244560093,0.0582527654195143,0.1918976545842217,1.1513859275053304,0.0260602791044776,0.5756929637526652,3.837953091684435,3.070362473347548,0.0753501243070362,21.87633262260128,CM/AM,96,44,90,94,96,87,17,19,12,54,35,17,15,44,88,15,35,10,6,40,12,10,52,33,52,52,81,23,31,12,10,19,71,4,19,27,25,44,42,46,88,69,31,96,96,38,69,81,96,81,8,15,12,38,31,12,12,19,88,15,27,10,4,23,12,4,52,33,52,52,81,23,31,12,10,19,71,4,15,23,15,35,31,35,81,46,15,96,Swiss Super League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,30oup47g0i12cvub12r7kmxd6,B. Soppy,Brandon Soppy,24,Defender,France,Defender,78.0,1.0,101.0,11.0,178.0,3.0,3.0,1.0,1.0,0.0,0.0,10.0,11.0,44.0,15.0,0.0,8.0,540.0,0.0,10.0,12.0,6.0,15.0,1.0,0.0,0.0,0.0,76.39,39.29,16.67,60.0,0.0,62.86,60.0,65.22,0.0656644167148229,0.2735266034225047,0.0,6.0,0.12755102,4.0,22.0,22.0,0.66908261,95.0,13.0,0.1666666666666666,16.833333333333332,1.8333333333333333,29.666666666666668,0.5,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0,1.6666666666666667,1.8333333333333333,7.333333333333333,2.5,0.0,1.3333333333333333,0.0,1.6666666666666667,2.0,1.0,2.5,0.1666666666666666,0.0,0.0,0.0,76.39,39.29,16.67,60.0,0.0,62.86,60.0,65.22,0.0109440694524704,0.0455877672370841,0.0,1.0,0.0212585033333333,0.6666666666666666,3.6666666666666665,3.6666666666666665,0.1115137683333333,15.833333333333334,RB/RCB,75,48,100,80,88,55,52,32,50,25,32,95,95,100,70,45,90,28,78,100,92,98,95,38,52,50,35,55,57,60,28,75,65,35,30,55,32,68,65,85,95,95,65,90,40,40,65,30,65,35,40,20,40,25,32,80,75,95,30,45,50,28,62,100,72,80,90,38,52,50,35,55,57,60,28,75,65,35,25,45,32,50,50,70,95,85,60,75,Swiss Super League
