Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total mins played,total touches in opposition box_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total touches in opposition box_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total touches in opposition box_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total touches in opposition box_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Zemun,4ppegvbl5hgavq8ter9xctwes,d23c9thwkc48480u8cziif2tw,Đ. Petrović,Đorđe Petrović,28.0,Midfielder,Serbia,Midfielder,45.0,32.0,2.0,77.0,1.0,3.0,1.0,15.0,1.0,420.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,77.0,28.57,0.0,100.0,33.33,36.59,12.5,80.0,0.2019482818592702,0.1292235001776999,2.0,0.0,0.0,0.0,4.0,7.0,0.1895987999999999,29.0,9.642857142857142,6.857142857142857,0.4285714285714285,16.5,0.2142857142857142,0.6428571428571428,0.2142857142857142,3.214285714285714,0.2142857142857142,0.8571428571428571,0.8571428571428571,0.0,0.0,0.2142857142857142,0.4285714285714285,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.2142857142857142,1.7142857142857142,0.2142857142857142,0.2142857142857142,0.0,0.0,77.0,28.57,0.0,100.0,33.33,36.59,12.5,80.0,0.0432746318269864,0.0276907500380785,0.4285714285714285,0.0,0.0,0.0,0.8571428571428571,1.5,0.0406283142857142,6.2142857142857135,RM/RCM,40,20,20,20,20,30,30,20,20,20,40,20,30,20,40,30,20,20,100,40,60,20,20,60,60,80,40,20,100,50,40,20,80,20,20,30,20,20,20,20,20,20,20,80,20,20,60,20,60,40,40,20,40,80,20,30,20,60,30,20,20,100,40,100,20,20,60,60,80,40,20,100,50,40,20,80,40,20,60,20,20,20,20,20,20,20,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,1wkcr4473tca3yl1suywrwyne,S. Sissoko,Sambou Sissoko,26.0,Midfielder,Mali,Midfielder,105.0,136.0,23.0,241.0,13.0,4.0,2.0,42.0,24.0,765.0,4.0,10.0,0.0,0.0,2.0,2.0,1.0,6.0,7.0,0.0,1.0,3.0,5.0,9.0,0.0,0.0,80.33,57.5,0.0,83.33,25.0,56.0,59.09,47.62,0.4177538883123768,0.1630773472851809,2.0,3.0,0.0609883799999999,6.0,38.0,50.0,0.7770656500000003,158.0,12.352941176470589,16.0,2.7058823529411766,28.352941176470587,1.5294117647058822,0.4705882352941176,0.2352941176470588,4.941176470588236,2.823529411764706,0.4705882352941176,1.1764705882352942,0.0,0.0,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.7058823529411765,0.8235294117647058,0.0,0.1176470588235294,0.3529411764705882,0.5882352941176471,1.0588235294117647,0.0,0.0,80.33,57.5,0.0,83.33,25.0,56.0,59.09,47.62,0.0491475162720443,0.0191855702688448,0.2352941176470588,0.3529411764705882,0.0071751035294117,0.7058823529411765,4.470588235294118,5.882352941176471,0.0914194882352941,18.58823529411765,DM/CM,58,81,81,81,88,48,79,85,92,54,83,23,40,38,29,54,44,52,38,48,10,71,88,52,52,42,62,23,96,50,58,58,15,69,35,42,25,19,96,92,98,81,90,27,50,58,38,81,12,65,38,85,38,38,23,40,19,19,35,31,31,38,35,4,54,62,52,52,42,62,23,96,50,58,58,15,46,23,23,15,15,77,69,77,54,65,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,21mjw9o9sbhqgf6fcqtskxmvo,I. Maiga,Ismael Alves Gaetan Maiga,22.0,Defender,Côte d'Ivoire,Defender,246.0,87.0,20.0,333.0,15.0,2.0,2.0,41.0,51.0,810.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,1.0,10.0,1.0,7.0,0.0,0.0,82.43,31.75,0.0,25.0,50.0,61.19,60.0,60.0,0.2223969855723019,0.0421722804978995,0.0,3.0,0.05417292,1.0,18.0,23.0,0.4435715499999997,189.0,27.33333333333333,9.666666666666666,2.2222222222222223,37.0,1.6666666666666667,0.2222222222222222,0.2222222222222222,4.555555555555555,5.666666666666667,0.4444444444444444,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,1.1111111111111112,0.1111111111111111,0.7777777777777778,0.0,0.0,82.43,31.75,0.0,25.0,50.0,61.19,60.0,60.0,0.0247107761747002,0.004685808944211,0.0,0.3333333333333333,0.0060192133333333,0.1111111111111111,2.0,2.555555555555556,0.0492857277777777,21.0,CB,86,51,73,77,60,34,56,88,88,41,88,36,47,33,27,31,78,85,47,60,88,51,57,48,51,44,16,36,43,78,72,49,43,42,35,23,36,28,41,58,62,40,72,56,26,44,44,33,15,35,35,77,29,64,36,47,23,27,31,63,70,47,43,70,40,31,48,51,44,16,36,43,78,72,49,43,21,30,23,26,23,37,30,35,16,47,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,2rrvmbqz8849p8tym2wmy5c0k,U. Miladinović,Uros Miladinovic,22.0,Midfielder,Serbia,Midfielder,38.0,78.0,8.0,113.0,2.0,26.0,16.0,39.0,5.0,699.0,43.0,6.0,3.0,2.0,11.0,10.0,10.0,38.0,39.0,4.0,10.0,14.0,17.0,1.0,0.0,0.0,71.52,61.54,20.0,44.74,38.46,33.91,10.53,100.0,2.526042593758004,1.1279220397708971,15.0,20.0,0.6884467499999998,5.0,9.0,18.0,0.90859568,52.0,4.8927038626609445,10.042918454935622,1.0300429184549356,14.549356223175966,0.2575107296137339,3.347639484978541,2.060085836909871,5.021459227467811,0.6437768240343348,5.536480686695279,0.7725321888412017,0.3862660944206008,0.2575107296137339,1.4163090128755365,1.2875536480686696,1.2875536480686696,4.8927038626609445,5.021459227467811,0.5150214592274678,1.2875536480686696,1.802575107296137,2.188841201716738,0.1287553648068669,0.0,0.0,71.52,61.54,20.0,44.74,38.46,33.91,10.53,100.0,0.3252415356769962,0.1452260137044073,1.931330472103004,2.575107296137339,0.0886412124463519,0.6437768240343348,1.158798283261803,2.3175965665236054,0.1169865682403433,6.695278969957082,LW,75,58,58,67,33,100,100,67,50,100,42,25,92,67,100,100,100,100,100,100,75,100,33,58,58,50,100,33,50,50,17,33,92,100,67,100,67,67,67,50,67,50,33,33,33,50,33,33,100,100,50,33,83,33,17,83,50,83,100,100,100,100,100,50,83,33,58,58,50,100,33,50,50,17,33,92,100,50,100,33,50,50,33,67,50,33,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,2xnchtiqivtpgvw4mnwazf2dx,M. Docić,Marko Docic,33.0,Midfielder,Serbia,Midfielder,113.0,151.0,24.0,255.0,3.0,9.0,2.0,21.0,17.0,696.0,3.0,5.0,9.0,0.0,8.0,7.0,1.0,3.0,4.0,1.0,5.0,8.0,2.0,9.0,0.0,1.0,75.89,40.68,23.08,66.67,55.56,47.73,37.5,62.5,0.5025325821716542,0.7614699746501111,4.0,10.0,0.25641867,8.0,28.0,36.0,0.69463687,139.0,14.612068965517242,19.52586206896552,3.103448275862069,32.974137931034484,0.3879310344827586,1.1637931034482758,0.2586206896551724,2.7155172413793105,2.1982758620689653,0.3879310344827586,0.646551724137931,1.1637931034482758,0.0,1.0344827586206895,0.9051724137931034,0.1293103448275862,0.3879310344827586,0.5172413793103449,0.1293103448275862,0.646551724137931,1.0344827586206895,0.2586206896551724,1.1637931034482758,0.0,0.1293103448275862,75.89,40.68,23.08,66.67,55.56,47.73,37.5,62.5,0.0649826614877139,0.0984659449978592,0.5172413793103449,1.293103448275862,0.033157586637931,1.0344827586206895,3.6206896551724137,4.655172413793103,0.0898237331896551,17.974137931034484,CM/AM,89,82,89,86,52,41,30,57,100,7,64,84,27,45,66,23,11,20,54,66,55,38,95,52,96,21,11,50,95,89,61,61,57,36,54,59,48,50,91,75,84,64,89,79,57,79,64,32,18,14,7,100,7,39,79,27,21,46,14,7,11,39,50,32,21,86,52,93,21,11,50,95,89,61,61,57,14,25,38,21,14,57,50,64,25,68,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cctyocw3gqz5uo3offsak0kph,F. Durmishaj,Fjorin Durmishaj,29.0,Attacker,Greece,Striker,20.0,27.0,2.0,47.0,15.0,2.0,2.0,24.0,3.0,278.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0,58.75,25.0,0.0,0.0,50.0,58.54,75.0,100.0,0.262446897096029,0.1795526798155206,0.0,1.0,0.05491138,1.0,3.0,7.0,0.1707913599999999,22.0,6.474820143884892,8.741007194244604,0.6474820143884892,15.215827338129497,4.856115107913669,0.6474820143884892,0.6474820143884892,7.76978417266187,0.9712230215827338,3.237410071942446,0.3237410071942446,0.0,0.0,0.9712230215827338,0.0,0.3237410071942446,0.6474820143884892,0.6474820143884892,0.3237410071942446,0.3237410071942446,2.5899280575539567,0.0,0.6474820143884892,0.0,0.0,58.75,25.0,0.0,0.0,50.0,58.54,75.0,100.0,0.0849648228008726,0.0581285654079023,0.0,0.3237410071942446,0.0177770654676258,0.3237410071942446,0.9712230215827338,2.2661870503597124,0.0552921669064747,7.122302158273381,ST,49,30,43,32,76,3,4,41,42,5,20,24,34,24,12,27,11,11,47,5,46,8,55,50,51,11,19,24,8,80,92,100,92,3,22,7,8,8,20,35,54,32,45,81,49,59,65,95,5,11,84,59,30,24,24,34,46,12,32,16,16,59,8,81,8,70,50,51,11,19,24,8,80,92,100,92,11,27,7,8,11,30,43,86,46,76,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cira7gz5828oc2mkwdx23zp3p,N. Miletić,Nemanja Miletic,35.0,Defender,Serbia,Defender,100.0,80.0,9.0,175.0,4.0,2.0,1.0,20.0,29.0,730.0,9.0,3.0,5.0,1.0,12.0,1.0,0.0,9.0,10.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,83.33,45.0,29.41,44.44,0.0,42.55,28.57,50.0,0.1473184395235468,1.2312022812023606,0.0,10.0,0.2336161199999999,3.0,17.0,19.0,1.0355643600000006,86.0,12.328767123287673,9.863013698630136,1.1095890410958904,21.575342465753423,0.4931506849315069,0.2465753424657534,0.1232876712328767,2.4657534246575343,3.5753424657534247,1.1095890410958904,0.3698630136986301,0.6164383561643836,0.1232876712328767,1.479452054794521,0.1232876712328767,0.0,1.1095890410958904,1.2328767123287672,0.0,0.0,0.7397260273972603,0.4931506849315069,0.863013698630137,0.0,0.0,83.33,45.0,29.41,44.44,0.0,42.55,28.57,50.0,0.0181625473385194,0.1517920620660444,0.0,1.2328767123287672,0.0288019873972602,0.3698630136986301,2.095890410958904,2.3424657534246576,0.1276723183561644,10.602739726027398,CB,30,49,26,47,20,34,30,35,63,90,36,95,97,100,66,31,95,95,47,20,70,93,57,48,51,59,56,86,49,20,9,7,26,30,100,23,90,88,78,52,52,98,35,16,28,7,19,12,21,16,9,40,72,19,88,98,98,58,31,86,91,47,20,53,84,40,48,51,59,56,86,49,20,9,7,26,12,98,23,77,79,65,35,33,81,19,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,cuf2wkiimnknilv1ur2hdku1g,A. Cissé,Aboubacar Cissé,22.0,Midfielder,Senegal,Midfielder,23.0,35.0,4.0,55.0,3.0,9.0,7.0,19.0,5.0,459.0,18.0,7.0,3.0,0.0,4.0,2.0,2.0,8.0,8.0,1.0,2.0,5.0,3.0,8.0,0.0,0.0,63.22,36.36,33.33,37.5,22.22,41.3,42.86,87.5,1.2447646544249764,0.3224284644969137,6.0,10.0,0.33207317,4.0,1.0,3.0,0.29432318,22.0,4.509803921568627,6.862745098039216,0.7843137254901962,10.784313725490197,0.5882352941176471,1.7647058823529411,1.3725490196078431,3.725490196078432,0.9803921568627452,3.5294117647058827,1.3725490196078431,0.5882352941176471,0.0,0.7843137254901962,0.3921568627450981,0.3921568627450981,1.5686274509803924,1.5686274509803924,0.196078431372549,0.3921568627450981,0.9803921568627452,0.5882352941176471,1.5686274509803924,0.0,0.0,63.22,36.36,33.33,37.5,22.22,41.3,42.86,87.5,0.2440715008676424,0.0632212675484144,1.1764705882352942,1.9607843137254903,0.0651123862745098,0.7843137254901962,0.196078431372549,0.5882352941176471,0.0577104274509804,4.313725490196079,ST,55,35,73,41,18,35,46,24,65,45,88,76,34,38,43,45,43,43,47,19,26,46,95,50,51,16,43,80,46,15,32,49,80,59,35,72,72,76,58,9,31,51,45,41,27,73,30,16,32,41,14,62,35,95,78,34,24,41,41,46,43,46,19,19,51,100,50,51,16,43,80,46,15,32,49,80,54,32,86,76,76,62,5,24,49,41,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,dvyp6jmn4ikyjw4vofj6jqqz8,M. Đoković,Milan Djokovic,22.0,Defender,Serbia,Defender,102.0,53.0,14.0,155.0,15.0,4.0,3.0,23.0,35.0,540.0,9.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,0.0,0.0,76.35,36.84,0.0,0.0,25.0,53.49,71.43,66.67,0.365919344442376,0.0374705142382887,2.0,1.0,0.01870347,0.0,13.0,17.0,0.4919919699999998,98.0,17.0,8.833333333333334,2.333333333333333,25.83333333333333,2.5,0.6666666666666666,0.5,3.8333333333333335,5.833333333333333,1.5,0.6666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,0.5,0.0,2.0,0.0,0.0,76.35,36.84,0.0,0.0,25.0,53.49,71.43,66.67,0.0609865574070626,0.0062450857063814,0.3333333333333333,0.1666666666666666,0.003117245,0.0,2.1666666666666665,2.833333333333333,0.0819986616666666,16.333333333333332,CB,35,37,50,30,60,73,73,45,72,90,51,36,47,33,66,93,13,13,95,60,36,17,90,48,51,21,44,36,17,51,28,85,60,67,30,85,20,16,17,40,44,47,47,26,19,47,30,59,69,73,16,84,81,40,36,47,33,65,93,13,13,95,56,35,17,95,48,51,21,44,36,17,51,28,85,60,67,35,77,16,16,17,40,44,47,37,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,en1ygwe0e5wsfkinp14ye2dck,V. Radosavljević,Veljko Radosavljevic,21.0,Midfielder,Serbia,Midfielder,20.0,22.0,2.0,42.0,16.0,10.0,8.0,22.0,3.0,314.0,11.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,67.74,66.67,0.0,0.0,30.0,55.0,72.73,33.33,0.961011786539343,0.1674122831642064,3.0,3.0,0.05867334,0.0,5.0,6.0,0.1272079099999999,25.0,5.732484076433121,6.305732484076433,0.5732484076433121,12.038216560509554,4.585987261146497,2.8662420382165603,2.2929936305732483,6.305732484076433,0.8598726114649682,3.1528662420382165,0.286624203821656,0.0,0.0,0.5732484076433121,0.5732484076433121,0.8598726114649682,0.5732484076433121,0.8598726114649682,0.0,0.8598726114649682,0.8598726114649682,0.0,1.1464968152866242,0.0,0.0,67.74,66.67,0.0,0.0,30.0,55.0,72.73,33.33,0.2754492381800665,0.0479844123719062,0.8598726114649682,0.8598726114649682,0.0168171993630573,0.0,1.4331210191082802,1.7197452229299364,0.0364608659235668,7.165605095541401,LM/LCM,33,17,17,17,83,67,75,50,50,58,50,33,42,33,50,100,17,25,33,67,33,17,67,58,58,17,83,33,17,33,67,83,50,67,17,83,33,33,25,42,25,17,42,33,33,17,17,100,67,83,67,50,50,50,33,42,33,50,100,33,33,33,67,50,17,83,58,58,17,83,33,17,33,67,83,50,67,33,83,33,33,25,50,33,17,33,Serbian SuperLeague
Čukarički,c7o9hpr4axv7govpi4s5ohbnd,epuiubjri2oyama7dt0v1p7u1,Z. Šehović,Zlatan Sehovic,26.0,Defender,Serbia,Defender,63.0,79.0,11.0,136.0,15.0,5.0,3.0,46.0,20.0,767.0,15.0,12.0,6.0,2.0,7.0,2.0,2.0,6.0,6.0,0.0,1.0,18.0,0.0,12.0,0.0,0.0,65.38,30.56,26.09,0.0,20.0,53.49,57.69,92.31,0.4058247305703663,0.5994535330198905,1.0,10.0,0.24996586,2.0,20.0,19.0,0.62496496,78.0,7.392438070404173,9.269882659713168,1.2907431551499349,15.958279009126468,1.760104302477184,0.5867014341590613,0.3520208604954368,5.397653194263364,2.346805736636245,1.760104302477184,1.4080834419817472,0.7040417209908736,0.2346805736636245,0.8213820078226858,0.2346805736636245,0.2346805736636245,0.7040417209908736,0.7040417209908736,0.0,0.1173402868318122,2.1121251629726205,0.0,1.4080834419817472,0.0,0.0,65.38,30.56,26.09,0.0,20.0,53.49,57.69,92.31,0.0476195902885697,0.0703400495068971,0.1173402868318122,1.1734028683181226,0.0293310657105606,0.2346805736636245,2.346805736636245,2.229465449804433,0.073333567666232,9.152542372881356,LB/LCB,43,64,43,43,86,79,79,93,75,86,100,79,100,86,64,79,50,46,43,68,93,7,96,50,54,14,21,57,7,57,50,50,100,71,71,43,64,71,32,64,50,43,50,14,21,21,21,64,64,71,79,29,86,86,79,100,57,57,71,36,29,43,64,93,7,79,50,54,14,21,57,7,57,50,50,100,57,50,29,50,50,21,50,29,21,21,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,13vbotdyjvth1utolkv4zo8wk,U. Tegeltija,Uros Tegeltija,20.0,Midfielder,Serbia,Midfielder,105.0,103.0,8.0,205.0,7.0,3.0,1.0,28.0,12.0,540.0,14.0,5.0,3.0,1.0,9.0,2.0,1.0,12.0,14.0,0.0,0.0,9.0,3.0,5.0,0.0,0.0,87.61,72.73,23.08,25.0,0.0,49.12,87.5,55.56,0.2950122263517361,0.907074621283676,3.0,26.0,0.6579249999999999,10.0,18.0,24.0,1.19614203,82.0,17.5,17.166666666666668,1.3333333333333333,34.166666666666664,1.1666666666666667,0.5,0.1666666666666666,4.666666666666667,2.0,2.333333333333333,0.8333333333333334,0.5,0.1666666666666666,1.5,0.3333333333333333,0.1666666666666666,2.0,2.333333333333333,0.0,0.0,1.5,0.5,0.8333333333333334,0.0,0.0,87.61,72.73,23.08,25.0,0.0,49.12,87.5,55.56,0.049168704391956,0.1511791035472793,0.5,4.333333333333333,0.1096541666666666,1.6666666666666667,3.0,4.0,0.199357005,13.666666666666666,RM/RCM,100,80,50,100,80,30,30,80,80,80,60,40,60,70,40,70,80,80,50,20,80,60,40,60,60,100,100,80,30,20,80,100,40,40,60,70,100,100,80,80,80,60,60,100,100,80,100,80,20,20,100,80,80,60,50,60,80,40,80,80,100,50,20,60,80,60,60,60,100,100,80,30,20,80,100,40,60,80,80,100,100,100,100,100,80,100,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,19kimwp506e7gkyfs0m932gb8,A. Kuljanin,Aleksa Kuljanin,22.0,Attacker,Serbia,Striker,10.0,42.0,2.0,48.0,1.0,7.0,5.0,23.0,0.0,265.0,24.0,6.0,4.0,1.0,4.0,2.0,1.0,23.0,25.0,1.0,1.0,6.0,8.0,1.0,0.0,0.0,66.67,40.0,36.36,34.78,14.29,45.1,0.0,75.0,0.5917014370723636,0.4740248445018852,3.0,9.0,0.2864184099999999,4.0,3.0,10.0,0.65280376,17.0,3.39622641509434,14.264150943396226,0.6792452830188679,16.30188679245283,0.3396226415094339,2.3773584905660377,1.6981132075471697,7.811320754716981,0.0,8.150943396226415,2.037735849056604,1.3584905660377358,0.3396226415094339,1.3584905660377358,0.6792452830188679,0.3396226415094339,7.811320754716981,8.490566037735848,0.3396226415094339,0.3396226415094339,2.037735849056604,2.7169811320754715,0.3396226415094339,0.0,0.0,66.67,40.0,36.36,34.78,14.29,45.1,0.0,75.0,0.2009552050434442,0.1609895698308289,1.018867924528302,3.056603773584905,0.097274176981132,1.3584905660377358,1.018867924528302,3.39622641509434,0.2217069373584905,5.773584905660377,RW,8,31,23,23,23,42,46,69,8,77,73,77,69,27,31,35,88,92,77,23,62,69,35,54,54,42,54,100,23,15,54,15,81,46,38,35,46,46,65,19,54,54,19,38,62,31,54,23,77,77,100,8,100,100,100,85,31,38,46,100,100,92,31,85,92,46,54,54,42,54,100,23,15,54,15,81,69,62,54,54,54,85,31,77,85,31,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,1pzcghsrs472onevuxx0h984q,M. Milikić,Mirko Milikic,24.0,Defender,Serbia,Defender,202.0,137.0,18.0,339.0,16.0,3.0,3.0,22.0,32.0,450.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,84.75,33.96,0.0,0.0,0.0,56.41,59.26,66.67,0.3444094398374654,0.1259282889384129,1.0,9.0,0.16230446,0.0,41.0,41.0,0.8957106900000003,229.0,40.4,27.4,3.6,67.8,3.2,0.6,0.6,4.4,6.4,1.6,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,84.75,33.96,0.0,0.0,0.0,56.41,59.26,66.67,0.068881887967493,0.0251856577876825,0.2,1.8,0.032460892,0.0,8.2,8.2,0.179142138,45.8,CB,77,91,65,79,69,55,73,42,67,78,22,36,47,52,27,31,13,13,47,20,48,17,8,48,51,65,23,36,17,20,51,47,60,65,51,62,83,72,17,98,94,81,81,91,93,74,93,93,58,79,28,95,84,21,36,47,56,27,31,13,13,47,20,58,17,5,48,51,65,23,36,17,20,51,47,60,79,56,60,86,84,17,100,100,91,95,Serbian SuperLeague
Železničar Pančevo,69yj0igv40jefp5ezs23ohmnd,68g4r734ed6xsjsg285juwwes,M. Sabo,Mamane Sabo,22.0,Midfielder,Niger,Midfielder,127.0,99.0,13.0,222.0,4.0,2.0,0.0,25.0,4.0,430.0,0.0,6.0,4.0,0.0,8.0,2.0,0.0,7.0,7.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,87.75,61.9,26.67,71.43,0.0,69.44,57.14,60.0,0.0881371477192173,0.9700024878185216,2.0,8.0,0.20768438,1.0,29.0,23.0,1.0622253200000005,103.0,26.58139534883721,20.72093023255814,2.7209302325581395,46.46511627906977,0.8372093023255814,0.4186046511627907,0.0,5.232558139534884,0.8372093023255814,0.0,1.255813953488372,0.8372093023255814,0.0,1.6744186046511629,0.4186046511627907,0.0,1.4651162790697674,1.4651162790697674,0.0,0.0,1.255813953488372,1.0465116279069768,0.2093023255813953,0.0,0.0,87.75,61.9,26.67,71.43,0.0,69.44,57.14,60.0,0.0184473099877431,0.2030237765201556,0.4186046511627907,1.6744186046511629,0.0434688237209302,0.2093023255813953,6.069767441860465,4.813953488372093,0.2223262297674419,21.55813953488372,DM/CM,85,65,52,65,40,12,13,46,23,8,29,79,40,87,29,17,54,52,38,17,46,71,8,52,52,92,81,54,83,17,96,50,33,4,96,42,58,73,31,75,63,88,58,88,69,65,81,38,8,13,42,19,8,50,92,40,92,35,17,62,62,38,17,42,69,4,52,52,92,81,54,83,17,96,50,33,4,92,42,62,77,31,81,73,96,73,Serbian SuperLeague
